tsne-2d-one,tsne-2d-two,cluster_label
105.091415,-10.136915,0
101.3361,-14.69722,0
77.78944,80.1202,0
33.974506,-67.3479,0
-30.01822,-100.051765,0
-137.14365,-20.62153,0
83.37431,93.58516,0
163.40277,34.593376,0
69.37735,87.10315,0
-6.0039287,-80.91898,0
-90.25595,82.88323,0
-5.0470366,-146.42741,0
-101.09044,-51.37589,0
-186.7804,23.277414,0
-89.318695,83.088875,0
173.09972,-5.8801894,0
-86.84893,85.22582,0
-78.26949,7.5679975,0
60.164932,112.140076,0
21.41879,-88.67934,0
-54.534763,-88.78848,0
-162.0988,-16.258463,0
59.76423,112.30745,0
161.48438,-4.3597174,0
58.627438,115.507164,0
-33.049427,-77.39119,0
-6.688955,69.33666,0
35.350353,-54.82903,0
-101.32002,-144.37975,0
-161.07565,18.660149,0
-6.847018,69.60517,0
148.91275,11.834743,0
-9.663286,69.432556,0
-39.58499,-36.57878,0
-113.665886,90.24143,0
-8.726783,-170.56648,0
-140.14555,-70.08593,0
-171.29175,33.047127,0
-113.668045,90.447685,0
187.8913,3.734357,0
-113.446106,91.47802,0
-114.52337,57.74831,0
63.555267,104.43934,0
27.55619,-78.29014,0
-44.217083,-93.71774,0
-146.73688,-17.305468,0
63.085377,104.330765,0
153.50146,26.584991,0
62.14681,104.32861,0
-19.567183,-79.057465,0
5.828571,90.619675,0
33.655903,-106.98343,0
-74.568375,-112.4919,0
-169.15974,-29.793955,0
5.8290334,91.17334,0
141.9604,-9.454075,0
4.94543,92.847664,0
-42.421597,-55.926228,0
-32.250538,126.8137,0
0.58717877,-110.77039,0
-66.27667,-63.43122,0
-151.01245,-8.720226,0
-31.517624,126.34003,0
173.13979,26.648645,0
-26.57612,120.59604,0
-24.262169,1.118696,0
44.070465,110.31548,0
21.456339,-80.78355,0
-47.779507,-89.2765,0
-143.59547,-8.304493,0
43.809982,110.096,0
154.06429,31.032,0
49.39202,110.70425,0
-25.153103,-80.85071,0
23.834745,15.536514,0
79.85783,-90.187614,0
-57.328457,-152.72267,0
-110.57065,2.3700356,0
24.092625,15.717849,0
139.12631,50.616142,0
26.213049,14.863818,0
17.609266,-42.978416,0
-91.80938,41.064857,0
9.782917,-168.89151,0
-118.832634,-66.88416,0
-197.88513,10.752746,0
-91.29066,41.4441,0
173.95088,6.1786795,0
-88.81303,40.110664,0
-55.36529,8.589033,0
39.843258,78.76679,0
48.55853,-71.69321,0
-33.94982,-111.65853,0
-118.905304,-10.746252,0
39.980835,78.6782,0
127.36955,36.249954,0
68.420044,61.40533,0
-2.3603384,-71.3615,0
-8.710627,101.069466,0
34.877033,-112.77179,0
-73.361465,-94.56152,0
-149.72588,-24.774176,0
-8.824674,101.11365,0
141.1373,38.021942,0
25.203321,109.17322,0
-54.75324,-50.08397,0
66.40601,-13.040601,0
80.2162,-76.53064,0
-45.56453,-151.48834,0
-94.890396,-15.46443,0
67.84303,-8.375108,0
108.95139,73.37217,0
55.0807,-6.353369,0
19.915596,-56.354885,0
-3.863857,79.13259,0
26.411013,-111.19196,0
-79.420044,-118.106865,0
-175.57854,-26.737894,0
-2.9322596,80.41711,0
136.35701,25.040987,0
-2.221527,81.372185,0
-49.343307,-53.281845,0
52.388237,27.54851,0
64.12184,-100.89822,0
-47.331066,-130.95703,0
-107.68241,4.9950104,0
51.59472,28.301685,0
120.22555,64.319824,0
47.355373,26.635866,0
-2.7283924,-45.25393,0
-16.24372,71.28176,0
35.346165,-50.629517,0
-101.029976,-148.65604,0
-161.74995,15.142922,0
-16.942726,71.10171,0
154.48476,-1.0928985,0
-18.134506,69.84917,0
-43.53973,-34.983555,0
-39.950832,156.92169,0
109.97172,-95.892204,0
131.06064,-37.983738,0
116.19469,-30.990381,0
-40.138737,156.22067,0
89.97213,127.95246,1
-39.139904,155.38983,0
-39.842087,155.62689,0
14.768348,106.25883,0
37.269707,-100.767746,0
-68.724014,-108.414536,0
-161.99306,-30.196878,0
14.446245,106.37423,0
140.5279,-8.226314,0
13.977823,106.5648,0
-38.998726,-60.406376,0
68.496216,-12.136546,0
77.89138,-78.69329,0
-47.475143,-149.60226,0
-98.258286,-13.338381,0
68.53397,-11.616408,0
97.72912,64.482315,0
55.501106,-2.6386962,0
18.510546,-56.78726,0
20.34733,95.90825,0
51.67248,-96.278366,0
-55.34945,-114.06715,0
-126.42249,-31.961351,0
20.148556,95.907425,0
135.3717,33.172676,0
33.228653,102.1503,0
-28.823265,-61.392128,0
78.6391,19.9131,0
64.63402,-81.00851,0
-33.989872,-124.1722,0
-108.755844,-19.886322,0
78.774765,19.950724,0
108.79592,56.344456,0
67.35631,13.57381,0
5.0072064,-59.62404,0
-18.977549,10.954135,0
45.48851,-133.06172,0
-100.558846,-107.851265,0
-131.75182,8.94791,0
-19.071222,11.500992,0
125.09083,28.824125,0
-18.866005,12.494874,0
-2.1868243,-24.30949,0
-8.002353,63.543552,0
38.09362,-55.275406,0
-98.95493,-143.10318,0
-154.37868,17.386782,0
-8.792732,64.675224,0
145.36742,14.914531,0
-12.655971,57.84038,0
-37.54927,-34.69777,0
-30.195148,87.31131,0
20.043633,-121.160065,0
-79.53427,-68.72559,0
-142.14136,-2.3509493,0
-29.617338,86.128265,0
115.77322,20.471432,0
5.7094517,82.049675,0
-35.598553,-12.947425,0
49.241722,33.59361,0
59.65489,-102.50791,0
-57.533714,-122.04072,0
-114.182556,-13.025816,0
49.160698,33.661495,0
120.890816,33.71231,0
47.28393,34.60963,0
-17.615301,-55.715298,0
30.742552,9.526158,0
79.054695,-88.05075,0
-55.150875,-151.78345,0
-108.90821,-0.18507251,0
29.222088,10.476373,0
123.354355,80.51739,0
28.29332,12.902406,0
17.236223,-45.376324,0
-38.626656,19.218357,0
46.610516,-150.83162,0
-114.45791,-100.269775,0
-134.19843,19.022816,0
-38.78577,20.06502,0
120.415,20.038116,0
-40.961987,22.960533,0
-63.58085,-32.467335,0
40.13664,28.330019,0
58.58652,-104.79843,0
-55.656296,-127.84011,0
-101.87394,8.577795,0
40.395184,28.23993,0
147.28055,46.51979,0
41.082455,27.922173,0
-9.003856,-45.671444,0
-49.557487,64.28243,0
17.175215,-157.38507,0
-88.10205,-81.397125,0
-176.49385,-2.920984,0
-49.867596,64.311905,0
139.76721,1.8897684,0
-51.06569,65.17301,0
-70.349976,-15.407976,0
33.90777,-17.130375,0
83.87307,-115.24042,0
-30.078,-147.87859,0
-91.76391,5.8044505,0
33.30342,-17.046104,0
131.65381,73.58104,0
29.156033,-12.723604,0
13.491782,-30.79772,0
70.85085,23.530823,0
65.78125,-88.87894,0
-39.669483,-128.15396,0
-103.40884,-9.234761,0
70.65592,23.27549,0
111.528404,51.106792,0
62.851276,18.928751,0
3.296067,-53.1693,0
39.0207,21.314898,0
65.52915,-109.11614,0
-71.9355,-130.17139,0
-108.92159,10.373046,0
38.970245,21.40221,0
138.08131,73.320175,0
39.050808,22.906395,0
-5.4557543,-38.588303,0
41.305023,40.205387,0
51.894306,-103.96723,0
-64.92756,-124.775276,0
-126.57255,6.105133,0
41.048496,40.65914,0
133.08435,47.65176,0
45.831802,37.128742,0
-21.213694,-50.074272,0
-35.85486,74.32992,0
22.17681,-154.7445,0
-91.174324,-83.04581,0
-169.33266,3.1675706,0
-35.78338,73.914116,0
157.31602,8.870576,0
-35.684452,70.30184,0
-63.54447,-15.065386,0
-3.8663235,4.3870645,0
57.156673,-129.29898,0
-109.218834,-118.8108,0
-139.0562,13.265389,0
-2.9081726,4.262479,0
124.83491,-4.4000983,0
-2.3889215,3.004684,0
-5.0279503,-17.518137,0
-61.129715,20.37368,0
44.518494,-159.53114,0
-120.8987,-93.97939,0
-184.88295,-6.2633944,0
-60.718647,20.379234,0
126.90787,3.7122335,0
-57.89676,24.466642,0
-70.60265,-28.926739,0
73.16351,77.70134,0
47.096912,-72.10352,0
-33.396183,-112.74999,0
-119.995544,-19.794716,0
73.18295,77.514336,0
112.45713,43.911404,0
69.024925,60.13308,0
-2.7584553,-70.17606,0
77.73399,88.18775,0
35.170555,-73.51779,0
-35.749386,-99.2548,0
-139.08249,-19.477833,0
77.03816,87.79574,0
156.06363,37.414,0
67.69153,85.84884,0
-10.994423,-79.01321,0
33.730774,92.26793,0
35.656338,-91.7874,0
-61.353855,-115.402824,0
-152.82622,-29.288805,0
33.409355,92.39004,0
144.64879,37.476345,0
32.87553,92.39827,0
-24.35433,-60.50092,0
63.377213,-12.226361,0
81.60271,-78.63747,0
-43.421585,-150.9088,0
-92.15102,-14.431885,0
62.720432,-11.8406515,0
111.47856,77.934204,0
56.463108,-8.560863,0
19.903624,-53.9146,0
9.800807,-11.999894,0
92.761475,-97.54342,0
-22.515999,-139.32576,0
-106.19213,23.378767,0
9.406489,-12.339508,0
139.8448,77.09105,0
8.787372,-12.864028,0
7.6182823,-14.44884,0
47.85194,53.07131,0
3.204163,-100.55283,0
-21.31508,-112.066086,0
-124.837234,-9.084322,0
47.56663,53.515446,0
174.81482,31.273365,0
47.11031,54.810963,0
8.170178,-75.933205,0
34.27004,97.4628,0
49.23886,-97.306854,0
-55.058094,-115.358154,0
-128.54608,-29.113537,0
34.183876,97.52532,0
143.05925,30.07842,0
35.103466,98.99862,0
-27.33202,-61.296677,0
-2.105092,53.538326,0
44.40596,-58.897186,0
-91.78024,-142.4766,0
-147.88309,21.257486,0
-2.1583116,53.297615,0
109.405495,31.672028,0
-4.3648243,51.859215,0
-32.886616,-29.060854,0
103.13575,-7.6172957,0
-5.4043803,-119.65831,0
100.95723,-7.1894045,0
129.72025,-64.76425,0
91.22324,-6.7304983,0
169.79129,64.58648,0
106.48489,-14.036416,0
105.67441,-13.936234,0
-30.446838,14.736665,0
44.58175,-137.53133,0
-106.379166,-104.361206,0
-161.93777,-7.58544,0
-30.381964,15.148718,0
132.80954,30.215439,0
-29.087887,16.33559,0
-49.622818,-29.324121,0
13.727533,87.00594,0
42.984035,-107.212204,0
-70.24815,-116.71611,0
-156.40453,-41.03043,0
13.7836275,87.08964,0
138.74136,-11.505755,0
14.37293,90.79041,0
-29.92373,-50.834507,0
-16.909418,71.67059,0
35.27421,-50.514668,0
-101.31193,-148.95395,0
-167.38217,-10.546509,0
-17.489206,71.3922,0
143.06458,11.519269,0
-18.400625,70.93382,0
-43.80028,-35.21784,0
2.0311258,52.073753,0
46.19011,-56.85193,0
-91.46127,-140.1456,0
-144.97816,21.751202,0
1.9484439,51.964096,0
108.06612,33.096428,0
-2.3198543,49.44678,0
-30.730558,-29.683743,0
-132.55186,79.12944,0
-18.28221,-173.00522,0
-150.34737,-70.28856,0
-168.79036,43.305218,0
-132.14586,79.84304,0
196.50218,-6.9839964,0
-130.81917,82.10842,0
-125.03286,53.09953,0
59.33764,26.43571,0
65.46642,-98.42808,0
-50.462326,-130.02922,0
-108.59529,-4.0702896,0
59.071697,26.517212,0
119.14202,61.83329,0
45.430714,25.205675,0
-2.6153593,-47.984295,0
-1.266394,57.35166,0
43.15658,-54.653618,0
-94.26499,-142.1348,0
-147.43631,19.210278,0
-1.7501512,57.53981,0
109.24113,29.181412,0
-7.4661984,52.92458,0
-33.567173,-31.205505,0
23.844944,71.14325,0
7.570761,-101.09655,0
-23.304422,-107.46557,0
-129.10681,-25.727257,0
24.700367,72.68698,0
105.329735,44.844334,0
24.953339,73.6394,0
3.7544909,-80.20402,0
-111.445114,88.85282,0
-9.406192,-170.85896,0
-140.69725,-69.335144,0
-170.22156,31.06362,0
-111.34418,89.32771,0
196.19003,0.3488165,0
-110.81107,86.00042,0
-116.17819,56.901768,0
34.952755,56.421658,0
27.988012,-85.74232,0
-51.34873,-98.7603,0
-127.90824,-3.3864136,0
35.033367,56.57035,0
143.06685,35.114388,0
37.13067,57.04742,0
-25.123302,-73.715256,0
-4.0734234,32.467525,0
70.6789,-144.13383,0
-79.35146,-144.06487,0
-116.028496,23.167154,0
-5.2214627,32.4183,0
150.49951,66.62201,0
-7.34624,33.979683,0
-20.906654,-24.344725,0
1.4668272,28.785416,0
71.38268,-139.66281,0
-75.81673,-147.13715,0
-114.715546,20.13921,0
1.3795049,27.833742,0
150.79218,61.542965,0
0.7413367,25.709389,0
-17.673206,-28.047817,0
84.403366,-15.376457,0
10.579106,-166.03137,0
118.30694,-57.488823,0
89.96899,-28.957607,0
86.25089,-25.338009,0
180.54124,57.96553,0
86.58253,-25.991976,0
86.268654,-23.950254,0
72.28616,102.80204,0
30.063053,-73.69951,0
-40.2067,-93.855194,0
-137.18219,-16.192804,0
72.520836,102.8903,0
160.35603,33.764828,0
73.49966,103.48507,0
-18.570555,-81.60602,0
4.965023,46.606224,0
48.431107,-55.607407,0
-91.36503,-136.01703,0
-135.77853,30.44825,0
3.9793699,46.868343,0
105.72034,29.183977,0
-0.46611825,46.068554,0
-28.007574,-28.58168,0
2.21438,-5.8501973,0
61.083042,-129.25797,0
-110.38998,-115.65363,0
-141.37674,8.128055,0
1.8492768,-4.958034,0
126.35719,-9.233445,0
-0.40139523,-2.547798,0
-2.7060895,-14.319589,0
25.229563,151.46341,0
104.19323,-67.21431,0
134.76158,-67.747925,0
40.354103,155.89014,0
38.531567,149.50294,0
69.36189,140.13882,1
40.615295,157.62592,0
37.553528,147.40771,0
14.631778,2.8784444,0
74.69667,-123.05988,0
-94.41224,-113.55933,0
-114.63954,13.418376,0
14.706895,2.8062446,0
129.33708,62.841034,0
19.092342,-4.071003,0
-1.8649848,-27.566185,0
-136.06325,85.5253,0
-19.567514,-174.5629,0
-148.0775,-71.185524,0
-169.1972,43.982693,0
-136.08344,85.32902,0
192.99525,-7.428151,0
-131.29578,85.10148,0
-126.0625,51.23184,0
-35.620358,58.64854,0
27.403166,-160.80988,0
-90.47166,-86.95638,0
-115.3788,29.020468,0
-35.73503,58.583836,0
153.0921,64.96838,0
-38.734917,57.938656,0
-65.88013,-20.16509,0
-10.451239,101.76877,0
34.676376,-113.43809,0
-74.03976,-93.55046,0
-168.86897,-8.726314,0
-10.265864,101.86393,0
134.50102,-3.8320367,0
-9.151636,102.932175,0
-55.198414,-48.981945,0
-91.13583,46.47296,0
8.626601,-167.00955,0
-117.09651,-65.87144,0
-196.6443,9.961519,0
-90.45385,47.423367,0
175.45486,7.7343535,0
-89.80699,48.39197,0
-56.950264,8.475313,0
27.029123,39.18379,0
55.67694,-113.45933,0
-63.600533,-130.58218,0
-115.67879,4.7976108,0
27.320055,38.66176,0
141.30289,55.975037,0
29.496134,36.058796,0
-17.939972,-44.65691,0
-47.140015,65.15482,0
19.184202,-157.44142,0
-89.2297,-80.42512,0
-176.72673,-0.5720149,0
-47.104973,65.082726,0
158.97519,3.9518197,0
-46.782463,63.745808,0
-68.68908,-16.633583,0
-35.17708,91.614,0
30.0331,-131.5286,0
-80.793274,-77.17017,0
-163.5279,-8.644506,0
-36.457653,92.007965,0
163.53667,19.045298,0
-38.73366,93.74965,0
-53.18979,-30.98812,0
-79.64412,32.722878,0
15.816647,-172.06154,0
-121.414276,-73.691666,0
-202.78917,5.194718,0
-79.99577,33.067204,0
116.546974,11.154631,0
-85.44688,34.257942,0
-49.273285,4.0656185,0
-48.286446,97.63708,0
21.08048,-125.05941,0
-82.943726,-68.11323,0
-145.35172,-2.6884563,0
-48.145554,96.987656,0
166.24811,20.740582,0
-47.553,94.94328,0
-38.51922,-10.989476,0
77.79061,-48.35951,0
116.13346,-93.08873,0
73.86895,-54.419594,0
-87.57532,-36.680153,0
77.167564,-48.614765,0
118.83579,104.28531,0
76.46204,-48.92166,0
74.95795,-50.69505,0
43.4193,39.900745,0
54.335655,-103.92824,0
-62.528946,-124.33266,0
-117.26336,-12.49329,0
44.233635,39.934784,0
136.94038,43.828693,0
44.64762,39.15487,0
-20.423002,-52.06553,0
-81.16843,30.856293,0
14.7804575,-172.5854,0
-121.720116,-72.74403,0
-204.24084,7.4329605,0
-80.7377,32.8409,0
120.06361,9.488641,0
-85.78359,34.39866,0
-49.189873,5.2314115,0
25.912252,151.44026,0
104.76506,-67.25325,0
134.84229,-68.39528,0
41.466255,155.67795,0
39.088463,149.49731,0
69.07453,140.14902,1
41.527096,157.14598,0
38.23253,148.05722,0
-89.76216,92.18921,0
-6.3190427,-143.75006,0
-99.09771,-49.33985,0
-182.64972,22.330904,0
-89.48208,91.68007,0
174.294,-6.301636,0
-87.95775,88.84063,0
-77.34879,9.585556,0
-26.069023,75.571785,0
23.120138,-125.9733,0
-83.17184,-70.631325,0
-144.84914,-1.0683616,0
-26.906479,75.579216,0
130.35484,37.40945,0
-28.39046,76.01605,0
-40.019833,-12.826435,0
77.97332,71.339584,0
42.106377,-67.89312,0
-26.80065,-104.90941,0
-132.55077,-23.707956,0
77.700615,70.68242,0
106.22145,44.077454,0
77.3074,68.1766,0
-1.6676903,-78.592354,0
50.51939,42.314243,0
53.3886,-101.3574,0
-55.62131,-118.75396,0
-116.10871,-4.8656645,0
51.308647,41.9923,0
138.66838,47.39925,0
51.96077,41.696293,0
-19.09965,-52.77348,0
61.102436,62.079746,0
54.172047,-102.50726,0
-60.890823,-123.04165,0
-124.012505,-26.565746,0
61.360313,62.144398,0
121.640625,52.35369,0
62.325554,61.7406,0
-19.690964,-53.785126,0
53.48144,89.52617,0
33.431087,-82.34832,0
-44.478065,-97.44494,0
-140.86746,-27.262283,0
53.13649,88.79028,0
143.47963,29.231245,0
53.073074,88.69812,0
-21.250872,-71.64847,0
-29.088045,107.68464,0
9.018529,-117.05483,0
-67.791176,-72.54078,0
-157.80089,-8.744853,0
-29.259975,106.9202,0
179.8624,18.511719,0
-29.456926,106.20169,0
-31.99312,-2.1706069,0
-71.88281,78.493965,0
10.980127,-136.714,0
-109.006004,-64.745895,0
-189.044,9.860109,0
-71.91456,78.051796,0
177.0373,10.233533,0
-70.15832,75.78242,0
-64.78094,2.2842424,0
66.48723,30.285679,0
62.468067,-92.92499,0
-44.619953,-125.02973,0
-109.717865,-10.159431,0
66.52627,30.611593,0
119.787506,49.746216,0
58.588333,33.173832,0
-2.6134539,-53.835762,0
74.04068,-3.794001,0
74.0307,-75.90002,0
-51.848557,-146.6006,0
-97.536514,-10.510188,0
74.3557,-3.8682485,0
104.740814,62.028008,0
64.3457,3.296497,0
15.599547,-61.803276,0
-127.44137,72.66609,0
-15.912645,-168.37729,0
-146.70856,-76.16854,0
-163.98735,40.475533,0
-127.14074,72.6335,0
196.85118,-0.4459122,0
-126.49417,73.04077,0
-124.325356,58.48555,0
-63.45881,67.997185,0
11.639361,-147.33377,0
-98.41131,-68.82414,0
-183.35635,14.6171,0
-63.266476,68.56535,0
171.8432,3.3577926,0
-62.084183,70.45146,0
-67.32591,-2.9527755,0
17.917326,90.37485,0
43.979393,-105.19955,0
-68.224945,-117.50878,0
-110.89048,9.273613,0
18.321207,90.108986,0
143.41267,48.290363,0
19.590536,89.57798,0
-29.361778,-52.819267,0
42.290558,70.55424,0
43.98404,-82.2031,0
-44.219093,-105.62445,0
-131.71358,-10.165589,0
42.904675,69.84994,0
128.57935,40.377666,0
44.32718,68.792366,0
-16.112272,-68.897705,0
9.933387,29.905657,0
76.772415,-136.53491,0
-70.70963,-141.73427,0
-117.90694,16.73796,0
9.848296,30.460997,0
136.59753,58.319366,0
9.240075,31.873308,0
-15.974705,-32.15405,0
64.0757,120.05631,0
22.294,-90.30005,0
-55.698887,-88.730515,0
-156.15216,-18.770187,0
63.986153,120.06708,0
159.29767,-6.4802012,0
59.23674,119.15165,0
-34.398983,-77.38807,0
0.57751936,4.6043377,0
56.754158,-128.24918,0
-107.976395,-118.85255,0
-139.84221,12.26509,0
0.6335962,4.104563,0
140.13579,62.917915,0
0.82040006,2.462448,0
-4.030515,-17.89803,0
14.794498,148.32011,0
107.52105,-66.97369,0
132.23825,-58.588066,0
15.088943,147.12463,0
14.61089,146.97986,0
76.05633,136.67442,1
14.989782,147.1906,0
14.507896,146.67352,0
12.69834,100.91978,0
37.034653,-104.52981,0
-70.055756,-110.44075,0
-162.26279,-33.4452,0
12.0750065,100.64533,0
144.40619,-12.50797,0
10.392818,99.47509,0
-38.159996,-56.16412,0
64.38562,77.463615,0
39.21205,-68.651245,0
-30.64093,-102.39039,0
-135.29802,-24.837053,0
64.477844,77.02073,0
155.69409,35.477642,0
63.78943,74.87473,0
-4.60885,-78.22912,0
28.689857,82.97452,0
39.2245,-93.42939,0
-63.21967,-119.8735,0
-156.00354,-34.97847,0
28.178427,83.715965,0
143.7654,42.59696,0
27.152267,84.96062,0
-23.285683,-55.585293,0
-40.60357,75.62161,0
22.982355,-151.9359,0
-92.98742,-76.12423,0
-174.25136,6.2553453,0
-40.6428,75.71072,0
161.50455,13.239627,0
-51.675797,79.3127,0
-61.95993,-13.014227,0
-37.66947,90.14333,0
15.895036,-133.27725,0
-78.78202,-76.43108,0
-159.20042,-7.1124363,0
-37.725033,90.54822,0
173.11946,15.020916,0
-39.502434,91.536514,0
-32.62179,-5.0327487,0
32.98874,120.0875,0
32.865417,-94.6159,0
-66.50392,-102.34696,0
-154.87703,-24.00182,0
33.70587,119.46237,0
165.83435,-14.203047,0
34.8314,118.30509,0
-37.08987,-67.424576,0
50.44703,-17.392248,0
97.10638,-89.66863,0
-37.779446,-149.99493,0
-86.05468,-11.74946,0
50.310127,-17.452995,0
116.63447,78.265236,0
50.018375,-17.615572,0
49.761116,-18.407074,0
15.350917,88.29728,0
43.17397,-106.087944,0
-69.24451,-116.99356,0
-159.05542,-36.441284,0
15.254589,88.486046,0
142.16321,-18.861982,0
15.215945,90.42857,0
-29.835394,-51.987213,0
-70.66795,44.135853,0
22.690142,-138.77211,0
-112.45529,-78.72027,0
-195.7962,1.2377849,0
-70.13434,44.976013,0
124.34613,9.669385,0
-69.69882,45.949768,0
-52.56502,-2.7396848,0
-88.96434,74.851555,0
-0.5405287,-145.03358,0
-98.7192,-55.207684,0
-186.28146,17.156408,0
-88.99894,74.54104,0
178.46556,-5.0027266,0
-81.10614,83.56522,0
-73.11715,5.5138445,0
-116.0435,101.45323,0
-11.097039,-163.88802,0
-141.11935,-75.765495,0
-175.69063,31.389309,0
-116.64,101.63997,0
192.63493,-2.5282474,0
-117.48375,101.642,0
-118.998085,63.08556,0
16.99813,-5.306257,0
74.08825,-120.99275,0
-97.42172,-118.15454,0
-127.027664,14.163846,0
17.269846,-4.872466,0
118.658165,-7.9928284,0
17.666065,-3.1528602,0
2.5452833,-26.515709,0
68.52126,25.219656,0
64.04766,-87.802605,0
-40.85639,-126.6474,0
-100.77135,-16.611412,0
67.947845,25.462357,0
113.11331,59.314777,0
64.92145,19.478046,0
3.232714,-54.653122,0
-29.686678,54.65049,0
32.470394,-158.03326,0
-90.10734,-91.5603,0
-177.84738,-15.123489,0
-29.690039,54.815628,0
169.12943,-11.81066,0
-28.682674,55.00932,0
-63.267536,-41.031956,0
40.05382,-6.043965,0
81.86521,-102.485954,0
-36.620007,-146.44133,0
-88.73952,-7.1705914,0
39.51496,-5.6481023,0
112.77907,78.85384,0
38.957096,-4.716885,0
12.857478,-40.960163,0
-7.6898627,69.61717,0
35.16031,-54.667343,0
-101.54649,-144.45477,0
-158.34213,17.194761,0
-8.114251,69.740715,0
185.88675,12.614646,0
-9.339736,70.0777,0
-39.98144,-36.55629,0
-3.1755228,106.535416,0
45.30791,-115.11488,0
-64.74131,-94.31053,0
-118.58477,-1.2049583,0
-2.853714,106.421936,0
139.42589,19.161785,0
-0.10085918,105.82636,0
-38.115875,-45.90652,0
-60.15782,19.28119,0
45.66891,-158.35016,0
-121.17491,-95.42766,0
-186.81044,-6.8355684,0
-60.609123,19.369162,0
126.43127,4.9606504,0
-56.841007,23.177826,0
-70.03474,-30.686026,0
81.72399,-53.803432,0
116.78609,-94.93139,0
75.1574,-57.24209,0
-86.181915,-35.861862,0
82.23628,-54.920567,0
116.72355,104.1715,0
82.57474,-55.83231,0
78.99586,-57.506184,0
51.53868,69.923904,0
42.96473,-80.21815,0
-42.188305,-105.64623,0
-132.08943,-11.131969,0
50.51997,70.239235,0
124.230995,42.564804,0
49.728355,70.08563,0
-12.50748,-69.56134,0
4.1646314,112.2459,0
52.959553,-113.65946,0
-63.505093,-91.215645,0
-160.09673,4.798666,0
3.8542542,111.83959,0
139.51471,55.70259,0
3.629675,111.52577,0
-19.693764,-45.86892,0
34.695095,61.119267,0
48.059727,-83.94868,0
-50.829994,-104.190704,0
-130.4566,-2.852906,0
35.38045,61.099094,0
135.11533,39.40993,0
36.05435,60.67004,0
-14.289872,-62.88897,0
54.971405,60.96204,0
56.990463,-72.19118,0
-39.099808,-115.50219,0
-121.497025,-15.695319,0
55.472412,60.857536,0
122.55159,34.986797,0
56.818066,60.790455,0
0.06515298,-67.17153,0
77.65594,86.47412,0
34.143486,-73.58409,0
-35.84823,-98.45747,0
-137.57996,-19.300348,0
77.43455,86.71863,0
158.14209,37.60883,0
70.31393,92.61664,0
-11.963395,-80.28488,0
68.457466,20.286863,0
62.848835,-86.028534,0
-37.51254,-128.82855,0
-100.98244,-17.927618,0
68.06922,20.126667,0
109.64906,56.619553,0
66.84063,19.12044,0
3.0829475,-55.35574,0
86.25013,-17.923738,0
7.432037,-136.81747,0
-78.29935,-50.528038,0
121.51347,-56.68383,0
84.04596,-10.748004,0
178.7556,55.88271,0
88.07396,-21.459091,0
86.54805,-21.74637,0
62.18183,87.96956,0
33.907703,-77.551346,0
-38.72197,-98.49686,0
-142.1482,-24.636435,0
62.454803,88.164055,0
159.25742,31.408554,0
64.712135,89.64584,0
-15.9392805,-76.2029,0
-8.458318,112.66948,0
39.568073,-117.30044,0
-69.54044,-91.40491,0
-172.48454,-32.018776,0
-8.516781,112.67966,0
144.08852,-10.601842,0
-9.197012,115.80591,0
-44.810642,-48.6847,0
66.70253,41.877506,0
