tsne-2d-one,tsne-2d-two,cluster_label
-66.66961,37.926735,0
32.584084,23.348389,0
36.8445,-27.225653,0
-68.12723,-70.87172,0
-38.112633,79.45616,0
6.021692,-71.18851,0
-35.71835,-87.57773,0
-86.59197,41.180424,0
86.828125,36.71327,0
43.808163,-59.09792,0
-71.48938,-48.524754,0
-56.120583,-10.450622,0
-8.313624,-88.32643,0
-9.38981,-22.652777,0
-113.44302,34.871265,0
50.069904,41.846252,0
48.831875,-44.379677,0
-7.1113625,-45.56556,0
-43.73078,89.143456,0
18.16081,-103.79279,0
-51.144573,-104.12601,0
-77.84072,38.952663,0
89.54132,48.572235,0
39.68969,-73.16102,0
-37.47534,-50.234554,0
-72.788734,-8.520766,0
12.034703,6.9160185,0
-15.701572,-0.7195691,0
5.8686557,67.58442,0
15.727684,35.797165,0
98.69046,-36.912354,0
-123.15199,-9.682118,0
-32.75573,103.955696,0
66.05842,-9.579907,0
-3.4332652,124.117775,1
37.141026,101.76278,0
59.19827,39.91611,0
92.04327,-66.23558,0
-80.06058,-26.214443,0
-37.063766,15.579584,0
46.221107,6.626868,0
5.0381193,-8.403082,0
42.094704,92.04694,0
61.10083,55.431755,0
105.75283,-6.396442,0
-79.727745,-11.169286,0
-36.68792,86.34802,0
46.925938,-102.32155,0
-58.58086,-82.33292,0
-75.64942,79.02019,0
104.12675,41.99546,0
69.21911,-87.09408,0
-6.909308,-48.729435,0
-26.83399,99.188545,0
75.81575,6.3614173,0
-13.602992,130.08679,1
16.670105,101.28814,0
67.42201,37.51115,0
70.139946,-32.724453,0
-82.50225,-41.223232,0
-58.977306,-25.616203,0
17.854145,9.262368,0
-21.56635,-1.7916713,0
10.094005,59.385555,0
37.10478,50.48179,0
107.08662,-24.99943,0
-105.216736,-27.89541,0
-38.494305,76.32492,0
66.70999,-33.061455,0
-46.97077,-98.975266,0
-90.10712,-68.831055,2
78.064644,46.37735,0
34.334454,-68.190796,0
-64.423164,-55.78852,0
-50.94505,88.86746,0
3.9230983,-70.68053,0
-53.22567,-100.53548,0
-88.43094,44.30038,0
96.82098,58.672024,0
34.026905,-76.38076,0
-54.236004,-58.93876,0
-50.218754,-23.154652,0
28.23869,10.969211,0
-17.793175,-11.829241,0
0.63916093,78.93839,0
43.844112,78.42638,0
98.663765,-7.5880666,0
-91.84824,-18.334415,0
-31.57045,23.785648,0
43.166283,3.562726,0
2.7990642,-5.8665867,0
26.879856,69.58376,0
66.58551,79.19775,0
102.4737,-5.345933,0
-115.109634,-23.568531,0
-34.125244,78.16667,0
15.435324,-108.6394,0
-44.326447,36.931774,0
-92.10043,46.055893,0
88.71027,39.018383,0
37.293186,-60.035732,0
-43.860947,-49.212967,0
-30.440308,-10.220303,0
9.431802,21.413721,0
-5.123393,5.811427,0
21.599401,66.74726,0
18.226347,45.88698,0
98.429695,-24.958231,0
-124.068016,-20.71821,0
-73.05251,2.6295369,0
7.6936517,8.890996,0
-22.74062,-2.1493268,0
3.2980633,71.316986,0
6.968144,46.02144,0
94.11097,-23.74507,0
-120.24857,-11.36539,0
-45.321384,-3.798491,0
32.959194,9.511282,0
-7.7584662,1.4998875,0
27.071287,94.727234,0
48.658024,26.153591,0
108.48399,1.6284606,0
-127.09599,-2.792104,0
-31.772806,107.69261,0
71.504524,-1.2427284,0
0.35331422,125.65157,1
36.85666,109.568085,0
59.87021,32.145588,0
68.487045,-40.84454,0
-80.157906,-27.294308,0
-19.063026,99.738525,0
56.719776,-1.2209886,0
-14.210971,133.43945,1
28.974672,111.046074,0
67.88742,42.99473,0
71.748344,-37.665916,0
-80.239204,-38.281136,0
-43.380276,11.4904175,0
43.626366,10.045269,0
-1.9430991,1.2682004,0
27.782719,90.82057,0
26.3657,44.39857,0
103.64455,-41.485367,0
-124.37294,-21.634993,0
-22.31951,78.45597,0
2.3125408,-65.04057,0
-35.149284,-86.79742,0
-82.376915,22.846975,0
96.82689,30.377987,0
42.61258,-51.634502,0
-61.586227,-50.836563,0
-25.017273,19.46434,0
44.98833,-23.78551,0
15.411399,-11.99694,0
26.948198,92.26218,0
68.74104,76.89471,0
-22.056883,-106.12462,0
-82.85085,-43.20016,0
-22.94681,76.87926,0
-13.151328,-72.663445,0
-33.93199,-86.71487,0
-77.58467,24.369137,0
80.39765,29.003645,0
33.350235,-57.56672,0
-65.4852,-50.47698,0
-29.648645,1.2934649,0
57.079304,-26.902506,0
-1.744773,-26.018301,0
-107.53852,19.570972,0
46.35212,74.71376,0
47.91323,-81.597404,0
-34.51821,-29.613037,0
-31.188162,-22.916607,0
-15.355594,-74.18012,0
7.9111137,-32.1753,0
-111.4204,32.83576,0
72.16931,51.15686,0
54.590782,-52.075233,0
-51.54338,-34.793972,0
-55.928963,84.94692,0
20.582876,-100.0188,0
-51.999855,-104.839874,0
-71.88915,30.129602,0
74.36863,21.259764,0
36.56601,-63.171997,0
-55.720505,-40.75336,0
-11.611568,37.18448,0
74.73048,4.4002852,0
-14.045711,127.63565,1
24.49281,109.433556,0
70.938354,33.63146,0
95.06875,-62.71701,0
-77.92417,-24.056892,0
-25.282448,59.013203,0
29.393108,-109.129326,0
-51.475533,-93.99178,0
-86.19541,47.513504,0
83.261925,47.199852,0
43.95459,-67.32051,0
-19.881693,-56.970436,0
-78.20138,1.9647671,0
57.387768,-2.3470466,0
-60.59628,-8.139418,0
-102.15406,8.966245,0
15.502905,39.821087,0
74.37663,-52.211464,0
-128.70157,-9.029574,0
-36.33601,-7.015725,0
33.17684,6.362741,0
3.4446414,2.110015,0
12.351603,91.63596,0
29.720263,53.181374,0
105.20517,-21.41142,0
-81.47912,-43.875233,0
-30.542898,-18.16089,0
42.7464,-6.6677136,0
-8.588059,-29.517,0
11.546687,82.826584,0
-79.93906,-82.95937,2
-8.764999,-118.83352,0
-72.64907,-12.659434,0
-42.94793,74.16876,0
21.198452,-101.88498,0
-44.57237,48.361004,0
-83.1842,27.11556,0
79.998985,63.102116,0
34.165615,-74.86655,0
-51.908928,-51.412415,0
-35.948414,8.880435,0
44.851414,5.459483,0
-2.6344054,-4.4733424,0
25.428608,78.266396,0
30.732685,48.33404,0
114.28153,-16.384287,0
-73.95485,-39.601013,0
-50.692142,-19.334833,0
9.387072,16.64124,0
-39.923843,-7.7428927,0
6.541227,78.14414,0
44.813385,79.30314,0
100.05164,-6.7134047,0
-105.94888,-24.11484,0
-29.864853,-20.43031,0
-9.644082,-80.16726,0
2.4385507,-36.901505,0
-113.99245,39.193783,0
58.02458,34.10932,0
55.296474,-67.98395,0
-42.188732,-15.050962,0
-51.323826,-9.292198,0
32.40105,9.936134,0
-15.271112,11.251305,0
5.9789805,91.55487,0
45.945465,26.58869,0
108.89611,2.9717171,0
-123.294075,-3.4666257,0
-43.53006,82.17166,0
-1.095403,-73.72529,0
-52.472935,-95.65911,0
-85.81524,41.97291,0
82.468735,48.691597,0
30.203337,-66.131134,0
-54.235508,-58.78192,0
-53.567738,87.42006,0
-12.800151,-72.810005,0
-51.06009,-99.82374,0
-80.05624,23.111494,0
80.96347,29.91054,0
31.279884,-62.18637,0
-55.431675,-57.101803,0
-47.882145,-9.167119,0
30.031343,10.521482,0
-15.045471,11.447966,0
23.321537,79.19947,0
39.734226,30.119246,0
115.49973,5.9134607,0
-103.29525,-21.450434,0
-53.30533,81.92567,0
2.189902,-77.31149,0
-48.15773,-104.93727,0
-72.1848,35.699657,0
80.86873,23.454369,0
32.83741,-71.52216,0
-50.03662,-53.187523,0
-27.256802,84.71156,0
9.06905,-83.380196,0
-46.532223,-87.34219,0
-79.94175,33.433384,0
89.38176,33.631252,0
43.812668,-57.067753,0
-26.365877,-54.42109,0
-74.53531,-2.930946,0
10.149472,19.981255,0
-18.065683,-0.39483538,0
14.676219,66.3876,0
13.874307,36.371723,0
97.27575,-36.220974,0
-129.16255,-17.294506,0
-27.350426,24.232859,0
44.483303,0.66520184,0
8.0060835,-12.415908,0
27.202805,76.257484,0
35.580315,60.26059,0
106.689705,-10.873146,0
-114.21661,-24.325071,0
-42.84785,-2.9241424,0
26.85361,11.911344,0
-18.62221,-7.7791595,0
3.501726,81.00862,0
46.55881,79.52756,0
96.51887,-6.2458377,0
-63.461876,-13.344417,0
-51.796036,84.39847,0
3.69156,-70.12375,0
-51.921593,-104.98085,0
-84.26482,36.599808,0
98.608215,57.944767,0
29.849411,-76.53773,0
-60.383263,-41.56352,0
-50.599613,-12.346817,0
22.547998,12.844651,0
-3.3529508,-26.049559,0
5.201512,84.03153,0
50.13467,72.64081,0
-15.651172,-114.55428,0
-32.794132,0.9857652,0
-61.721024,3.3104,0
19.401073,11.885212,0
-22.776966,-1.1753943,0
4.247039,73.0772,0
40.237373,34.31677,0
115.41383,5.0033393,0
-86.73748,-19.255638,0
-40.567875,78.633354,0
4.6602983,-81.91226,0
-44.089684,-99.18749,0
-90.05935,44.557545,0
81.867424,47.30716,0
30.758278,-66.15043,0
-62.97432,-50.305897,0
-33.74693,11.458767,0
43.865307,5.4562283,0
6.3793964,-3.0033047,0
28.422968,88.523,0
31.425278,56.22795,0
115.481186,-9.745703,0
-78.551,-11.325441,0
-40.00171,72.85887,0
0.7427257,-83.9821,0
-44.85774,41.57741,0
-93.03259,39.977356,0
94.027664,42.787796,0
45.61983,-67.58243,0
-16.85314,-55.43104,0
-59.263683,2.9318151,0
51.54313,-10.998388,0
-13.495646,-23.777441,0
11.79354,85.38944,0
48.756607,28.409578,0
-15.291847,-116.85576,0
-88.69727,-21.162298,0
-22.067947,11.812667,0
45.7581,13.3313465,0
13.419153,-4.0614815,0
24.873585,92.3971,0
68.67707,61.831123,0
106.546646,-23.110462,0
-99.29904,-35.07634,0
-39.38602,15.459418,0
41.01436,3.0446777,0
-3.3563838,-3.2807462,0
32.18442,75.623375,0
30.965708,53.518948,0
113.73076,-15.519459,0
-51.106388,-28.440992,0
-43.64297,-2.1111107,0
22.899616,3.7330577,0
-18.766903,-6.0855255,0
2.8697383,66.28308,0
49.128742,76.677315,0
99.65121,-15.37716,0
-102.48723,-33.04317,0
-31.851973,23.079948,0
27.297468,-1.9217007,0
2.0971386,-8.197936,0
26.868275,69.62464,0
66.17218,79.17233,0
102.38161,-5.0412726,0
-115.30709,-23.989613,0
-27.271046,76.39503,0
14.46327,-110.13866,0
-38.88605,42.69403,0
-77.31284,28.438305,0
93.46036,50.777,0
33.404224,-59.689743,0
-24.975357,-50.983723,0
-35.148067,109.73719,0
69.723206,-3.1352198,0
0.039365403,119.89778,1
43.3677,107.074684,0
64.06816,42.692364,0
69.871185,-30.346296,0
-83.35757,-28.51766,0
-31.869272,23.797796,0
42.952076,2.6974876,0
4.4486675,-6.8792233,0
28.832659,72.68283,0
62.72679,59.534855,0
101.20095,-15.149699,0
-100.43067,-13.529643,0
-72.73832,-8.137443,0
12.123052,6.7904572,0
-15.596683,-1.0639653,0
6.1924114,67.06918,0
15.656373,36.08055,0
99.27349,-36.458702,0
-129.4019,-14.229183,0
-26.871214,91.432915,0
62.040794,-34.598568,0
-42.862587,-85.54324,0
-79.216156,30.082117,0
58.59806,30.519567,0
41.592434,-65.26749,0
-66.09313,-21.646994,0
-64.40882,-0.23193936,0
36.73689,4.9856906,0
-43.24658,-5.9245176,0
13.876528,90.78186,0
15.16833,33.287148,0
103.747215,-27.741125,0
-131.4593,-19.028515,0
-44.163914,12.338421,0
20.380138,-1.5143529,0
-2.2250538,1.2068944,0
20.699524,63.88592,0
29.219482,54.099773,0
107.97484,-29.231573,0
-119.15276,-22.739882,0
-81.615166,-2.3250635,0
45.947224,-5.8976502,0
-57.50218,-6.214286,0
-108.91678,15.874569,0
13.861107,15.904258,0
75.390816,-54.01558,0
-132.06462,-5.6029,0
-37.251793,77.36696,0
14.996352,-108.09338,0
-40.247093,-95.36143,0
-92.01141,46.947548,0
88.61544,40.71881,0
42.38817,-46.612244,0
-50.08622,-41.801807,0
-38.742355,89.79328,0
45.795055,-102.61053,0
-57.30633,-81.90842,0
-76.08054,79.9518,0
83.25095,56.094337,0
67.13767,-84.78759,0
-29.599619,-41.614544,0
-33.98943,14.401971,0
39.265274,15.062663,0
6.98913,-6.588578,0
28.451643,73.05019,0
41.60327,70.37938,0
114.50478,-15.4972925,0
-98.67694,-11.868979,0
-22.557621,79.465614,0
4.8682837,-70.91915,0
-37.228065,-85.6064,0
-80.38162,28.780516,0
95.243546,29.682777,0
34.508904,-57.25088,0
-54.838684,-51.81277,0
28.380686,-19.236643,0
36.586533,-15.758822,0
32.288868,-18.758316,0
-5.071081,49.63325,0
26.576387,26.792198,0
36.646374,-27.1904,0
-68.71618,-70.97409,0
-32.254536,57.365246,0
48.034138,-101.936554,0
-58.328922,-83.33651,0
-78.07331,79.293335,0
101.66195,46.80231,0
71.412094,-90.551254,0
-24.145552,-44.215683,0
-27.006548,83.69545,0
17.825974,-111.15274,0
-44.46839,-82.043106,0
-73.85108,74.49168,0
101.960266,30.667744,0
39.58226,-64.940094,0
-23.675817,-49.457657,0
-47.63913,81.33602,0
10.464652,-79.09871,0
-39.64098,-94.11227,0
-80.99302,26.721489,0
80.87022,30.233269,0
43.49873,-49.1105,0
-56.79633,-50.355736,0
-50.166077,3.0318599,0
14.366584,5.146585,0
-13.004897,1.921128,0
8.259297,61.580532,0
39.803864,52.02503,0
97.82499,-25.002615,0
-115.54665,-8.562576,0
-2.7999406,-14.803796,0
56.02374,-24.571077,0
6.574705,-41.306515,0
22.491182,90.67841,0
54.462055,61.407623,0
-16.003704,-121.17933,0
-61.63947,-26.692831,0
-26.582869,105.11371,0
69.30157,-17.42602,0
-5.0857263,130.14369,1
29.175865,105.8863,0
60.189297,39.524555,0
98.04586,-65.86471,0
-88.5051,-33.526695,0
-33.43905,83.480934,0
14.784397,-89.55866,0
-41.474426,-89.1559,0
-90.04609,47.71191,0
94.065674,31.269411,0
46.548325,-62.86622,0
-36.250828,-49.319206,0
28.204544,-19.163973,0
35.647373,-15.721638,0
34.429768,-18.786013,0
-2.6966622,47.572254,0
28.840761,25.74928,0
37.57611,-27.051502,0
-69.55333,-69.81689,0
18.603867,-21.25962,0
39.266876,-17.83305,0
17.758091,-21.27891,0
-4.4811606,52.57544,0
23.431267,29.056227,0
116.20537,-25.806862,0
-9.418256,26.041014,0
-35.659782,-22.576614,0
-13.169494,-92.26108,0
3.2592056,-30.145796,0
-107.89118,33.045612,0
52.205105,42.07621,0
52.25497,-42.262943,0
-29.66816,-37.828705,0
-74.32191,-3.367531,0
44.82968,-3.1885116,0
-11.043406,-11.087591,0
-103.109795,9.293776,0
15.988671,37.60383,0
74.73543,-52.461006,0
-125.16789,-0.62752914,0
-19.892885,99.347176,0
65.31408,0.06786933,0
-14.68898,130.71704,1
29.148481,107.01093,0
63.52972,38.564816,0
71.92376,-42.10554,0
-76.87851,-15.584142,0
-27.744295,-14.013966,0
53.212887,-25.237568,0
3.4931335,-27.669893,0
-101.17423,12.234481,0
30.9936,47.085327,0
70.011986,-54.42973,0
-64.00407,-31.158596,0
-28.313393,106.733765,0
68.635414,-16.84316,0
-3.7908566,127.96348,1
27.9758,106.087234,0
69.17121,40.63954,0
90.25041,-64.971375,0
-86.79644,-32.87174,0
-18.299164,49.319138,0
-1.7765428,-82.80933,0
-48.23835,51.24252,0
-72.71965,65.60334,0
98.81945,31.833923,0
62.651596,-81.37074,0
-8.478679,-49.907917,0
-35.082264,112.37049,0
76.93224,-5.0344396,0
4.2604547,119.839714,1
43.11482,111.24124,0
63.422043,40.90313,0
67.50179,-36.54378,0
-72.73574,-19.869623,0
-27.73954,95.58419,0
69.86619,1.9097948,0
-10.03238,125.161476,1
30.760218,112.57737,0
69.60367,55.218456,0
63.345863,-33.850185,0
-69.635445,-18.74166,0
-27.39695,76.21591,0
11.90457,-103.29354,0
-37.08618,-90.35606,0
-78.85013,27.23499,0
93.96172,51.360226,0
31.61704,-64.50871,0
-52.44886,-42.81066,0
-28.414762,-20.663181,0
-12.510187,-87.24322,0
0.28324032,-40.936672,0
-106.41579,34.672157,0
40.98774,39.25512,0
47.00546,-77.79972,0
-31.678247,-21.858507,0
-37.668224,103.80122,0
56.197372,-4.3440037,0
-2.8072596,118.45417,1
25.620928,111.020966,0
60.69485,36.207645,0
88.05487,-63.375713,0
-67.639084,-28.935217,0
-17.698223,55.236305,0
48.420856,-108.439095,0
-52.79808,44.055813,0
-86.0333,71.79054,0
97.40744,45.37508,0
50.88517,-82.15864,0
-15.178761,-54.117023,0
-38.027527,113.62183,0
70.61797,-5.3831353,0
3.8298416,119.542496,1
42.784943,111.53229,0
62.691425,27.387224,0
67.83044,-31.70172,0
-73.420044,-23.50899,0
-52.677055,-9.187159,0
19.862251,4.245182,0
-40.685555,-8.715467,0
1.0678301,65.67469,0
45.89564,77.28583,0
98.904976,-11.009306,0
-106.65082,-26.185282,0
-44.825344,89.59128,0
23.801668,-101.13095,0
-51.17542,-103.714226,0
-76.57289,37.67118,0
80.509254,63.499794,0
39.042847,-72.6603,0
-43.269894,-51.59914,0
-27.786556,23.127457,0
45.871635,7.238112,0
10.420007,-14.951799,0
31.381086,81.787025,0
62.381794,59.246113,0
105.30956,-11.650451,0
-100.03792,-29.936596,0
-52.483788,-5.128199,0
31.074593,15.150755,0
-52.087208,-25.716663,0
19.78819,98.09247,0
45.840527,50.449783,0
108.34273,-18.007347,0
-125.4914,-14.644632,0
-23.711851,-20.355404,0
54.87139,-109.46472,0
0.71152574,-33.020638,0
-90.39705,68.854095,0
72.23316,61.171272,0
78.86771,-82.63522,0
-37.66203,-35.276585,0
-80.08715,0.03914931,0
48.65849,-5.564349,0
-60.491695,-9.784114,0
-103.48203,9.191507,0
12.2928705,40.49888,0
68.90053,-52.09962,0
-130.76268,-7.5959253,0
23.059341,25.302786,0
36.971577,-16.364908,0
32.052853,-13.128721,0
22.175285,25.251657,0
23.461226,25.32566,0
36.96443,-16.435282,0
-41.538464,-63.668053,0
-27.349627,4.1540413,0
41.94589,10.075091,0
-0.9622525,7.118645,0
18.592548,73.068756,0
64.31218,77.15989,0
105.186005,-7.7928233,0
-97.68897,-17.3588,0
-37.81767,87.63507,0
26.790972,-113.402885,0
-57.637306,-85.784706,0
-73.022675,78.07821,0
102.357666,49.699287,0
68.44977,-73.00796,0
-25.47559,-52.21713,0
-21.062588,44.176743,0
12.402253,-102.71829,0
-40.60457,42.45462,0
-90.307915,28.78732,0
84.499,33.675148,0
41.200325,-62.980877,0
-54.961376,-42.316032,0
-42.97445,74.62851,0
26.408686,-105.15181,0
-43.907143,46.995026,0
-77.363396,32.354855,0
79.03437,70.060196,0
34.16785,-74.23511,0
-61.835274,-44.08345,0
-20.9436,-33.17556,0
2.7648168,-112.678604,0
5.5216956,-34.166492,0
-111.77212,38.04203,0
56.010857,46.17861,0
43.781673,-80.01006,0
-57.687817,-39.069874,0
-35.464664,77.8569,0
-1.445119,-73.32628,0
-43.281868,-90.41651,0
-87.79917,40.96573,0
92.678665,35.711605,0
34.322727,-56.444504,0
-58.796318,-53.9429,0
-61.96891,3.6874652,0
22.524445,11.226437,0
-20.856178,1.7407933,0
4.35282,74.54941,0
41.18672,34.818012,0
115.09749,6.312051,0
-87.08673,-19.305716,0
-44.92381,81.13208,0
2.0641236,-75.03007,0
-47.14838,-97.47632,0
-77.17197,36.34572,0
82.37101,33.897465,0
51.192093,-50.794617,0
-63.91734,-54.039566,0
-41.048046,-17.318693,0
-15.47031,-89.03325,0
5.6357,-31.638638,0
-112.96546,35.133793,0
52.486893,42.256878,0
52.059246,-57.743492,0
-23.78987,-37.747246,0
-50.31619,-13.085637,0
11.728637,16.61643,0
-51.70146,-16.610998,0
36.99334,37.989582,0
43.177116,80.22458,0
100.790215,-8.648521,0
-106.30338,-27.742012,0
-58.202267,0.5426637,0
24.781054,13.2304125,0
-46.52016,-27.924454,0
4.8742476,73.68428,0
39.546406,34.325565,0
113.25482,4.6008368,0
-105.43409,-24.487162,0
-35.672443,86.94127,0
27.326715,-118.0457,0
-45.823418,-82.82236,0
-74.82621,74.352455,0
99.71991,36.246235,0
67.778625,-85.725365,0
-10.0798855,-49.178123,0
-25.438236,11.222144,0
29.256935,-0.70492667,0
2.5154188,0.2715874,0
24.224314,64.729996,0
60.331615,75.26385,0
116.7904,-9.185019,0
-101.52073,-30.459003,0
-24.018757,48.976746,0
15.741385,-115.74695,0
-45.208275,38.737053,0
-73.96957,66.9525,0
97.03316,44.0378,0
46.563206,-43.31189,0
-22.698658,-44.03946,0
-44.793114,75.76179,0
71.224846,-12.337897,0
-57.650642,-97.60105,0
-90.97275,-69.5494,2
81.00319,32.485023,0
33.707943,-68.68376,0
-76.64752,-33.69665,0
-22.127954,22.568325,0
50.50458,-25.248394,0
6.7158713,-38.95594,0
35.442215,92.24807,0
70.08423,76.62013,0
-19.120436,-105.90534,0
-63.106293,-4.341285,0
-36.285873,79.70114,0
4.57456,-81.97628,0
-41.550663,-94.41205,0
-88.01224,44.8433,0
84.1032,42.35337,0
44.528675,-41.69161,0
-67.4909,-55.200638,0
-55.390305,84.83068,0
23.17148,-99.482796,0
-54.42742,-106.4377,0
-71.8249,33.12338,0
75.5339,19.58365,0
43.666924,-40.716324,0
-30.044312,-51.301674,0
-32.24172,21.535343,0
29.832258,-0.52063054,0
8.085311,-11.625124,0
24.450178,59.477364,0
35.582527,61.587418,0
112.17119,-13.032679,0
-114.3055,-26.857252,0
-37.813393,107.59359,0
56.598015,-3.1953084,0
1.2999823,119.09765,1
39.96476,107.9163,0
75.71635,69.84907,0
67.77194,-29.185904,0
-71.4119,-20.932623,0
-28.23482,4.6224213,0
49.7922,7.9936924,0
-10.849399,11.830757,0
30.677233,95.52657,0
45.97326,49.0378,0
110.70372,-23.654213,0
-125.37784,-14.248031,0
-44.202034,12.36688,0
17.396307,8.54755,0
-2.625418,0.25058916,0
21.229073,64.110085,0
29.115433,54.34095,0
106.93128,-28.793924,0
-107.30683,-34.218227,0
-32.10038,111.74327,0
65.31986,-15.793706,0
1.6619111,120.609726,1
44.13303,109.45745,0
63.50864,41.321724,0
68.138985,-32.218124,0
-77.21865,-15.482249,0
-61.22878,-18.447369,0
-9.689317,-90.748726,0
-46.576992,-30.708244,0
-109.58117,27.255997,0
60.34906,49.765118,0
52.475296,-76.32047,0
-36.043804,-23.491413,0
-76.2978,-12.851508,0
12.649321,7.543249,0
-20.385155,3.489978,0
8.918611,59.774982,0
11.948103,31.944489,0
102.22259,-36.82185,0
-123.50575,-11.4417305,0
-39.799267,81.919815,0
-12.90925,-72.76888,0
-47.246494,-100.09527,0
-79.147285,23.657793,0
87.066505,46.855633,0
29.179565,-72.99662,0
-66.020905,-53.91005,0
-38.004753,84.22303,0
25.356298,-111.37527,0
-56.375633,-85.24198,0
-71.94526,77.4955,0
97.80558,36.86938,0
67.89348,-73.50136,0
-31.700216,-44.165627,0
-53.146652,-6.5399914,0
21.227116,6.5948763,0
-20.237965,-7.616821,0
7.8115706,72.375145,0
44.513344,27.516142,0
114.03705,4.210368,0
-2.549552,6.383509,0
-30.545876,-19.490381,0
-14.032487,-94.84442,0
6.174569,-34.184902,0
-110.15186,39.663708,0
53.474552,41.103714,0
55.4495,-70.03256,0
-28.003971,-27.341887,0
-66.96358,-8.655111,0
14.780092,9.425844,0
-49.452003,-28.419842,0
60.072495,83.38067,0
27.094723,57.998444,0
101.97215,-11.904261,0
-110.37588,-23.84315,0
-35.049683,15.730122,0
59.847992,-23.779896,0
-1.9800293,-6.741192,0
11.152257,85.89852,0
76.50937,-49.160404,0
-22.229677,-105.86224,0
-82.60041,-43.64922,0
-23.581728,22.322294,0
37.784477,11.567164,0
-1.5849521,6.718963,0
58.35221,83.93698,0
59.6749,73.71622,0
104.30243,-7.52312,0
-102.04943,-16.569304,0
-36.072727,-4.47927,0
42.177364,5.620014,0
-2.1972651,-4.286575,0
28.103756,94.482544,0
45.766262,43.01517,0
100.60797,-21.665472,0
-118.11244,-15.957598,0
-26.754206,4.5657954,0
43.613766,-21.97665,0
-2.0444772,-41.924534,0
15.330418,89.70702,0
67.04651,72.42995,0
-19.473997,-107.2608,0
-98.36554,-36.2983,0
-41.372265,77.87361,0
29.347866,-111.254814,0
-43.880657,-98.17876,0
