tsne-1,tsne-2,cluster
-35.888428,-13.02816,3
-8.7278,-51.466232,0
-0.33026835,-37.054653,5
19.294752,-35.615944,16
-37.23525,-14.48561,3
5.1352816,5.015617,14
19.74862,-28.166615,12
-24.91106,10.772688,22
39.57487,8.751033,6
-16.118378,26.44884,14
15.930178,-29.786318,12
32.241737,-24.291334,5
-2.1628966,-35.894623,23
40.231144,34.48218,9
14.839022,-36.341278,14
32.265537,-24.288395,5
-32.987667,-33.435238,3
9.363092,-35.24813,6
-0.82951355,60.1156,6
9.89101,-34.43173,6
-25.328075,-15.380916,3
21.666645,37.436554,8
-30.775198,39.332115,20
0.6176677,28.71546,14
-27.213093,-32.411655,3
-29.966412,2.3121207,23
41.559547,-1.8269024,12
39.296734,4.5164957,21
11.298261,37.965992,8
-4.6520433,30.718328,0
-41.89664,-14.762122,3
-43.25658,28.527185,23
37.566887,-16.82407,17
-22.615946,45.294235,21
10.106851,-21.73565,15
32.591396,-16.817152,16
-7.5499315,-52.093628,0
16.512642,51.78268,1
-41.62707,11.622136,21
-24.835035,16.319397,6
48.259697,9.784353,12
-32.272243,-16.930195,3
16.179573,-6.388143,19
-16.875736,3.9234858,4
-36.14572,-12.03341,3
-19.287918,25.873524,21
2.5919046,15.006178,20
-18.257753,-10.083865,21
-37.75238,-26.250538,3
-55.943905,5.283556,18
-18.577347,-40.218193,11
6.382949,-15.941945,2
39.399754,-33.266903,8
-30.526373,-25.14957,3
22.565584,32.663,22
-21.751389,39.07629,12
-31.00072,-35.37143,3
-8.429994,51.57582,20
-27.038273,-46.824722,11
-30.433203,1.094977,23
-46.889877,17.736078,17
26.06251,28.414524,22
-1.497435,-0.66350126,8
13.940943,-0.67566895,15
-41.015526,-6.5699244,3
-29.446533,17.6455,4
25.72885,-22.295355,21
18.096268,31.54847,14
26.625093,-21.969358,16
-17.582678,-9.729892,21
18.126009,24.10028,14
-42.287838,-35.326183,3
3.8259187,-6.748004,13
13.53863,-32.64397,8
2.083278,-42.99624,19
26.166449,28.521881,22
40.48427,2.3806612,21
52.218826,-3.190834,0
-19.325462,-40.99807,11
11.674942,-26.999289,4
-55.1127,5.781906,18
-15.206107,-27.761787,11
-43.752663,21.231098,17
-37.185535,2.8051412,15
-44.383648,-16.120499,3
31.455877,3.0552926,20
29.789688,38.226387,14
10.211008,34.39694,8
-28.374397,-14.063554,3
29.68389,27.103569,21
-24.46128,-19.382753,11
10.029213,34.46692,8
-26.027836,-29.344337,3
-17.961567,-40.1821,11
26.818277,-21.29257,16
-12.514447,38.046757,21
-28.437471,23.467375,6
-27.497923,-10.013462,3
40.342804,8.769053,6
41.11772,24.652697,7
0.7517287,-44.60508,19
39.63211,24.905499,0
-30.224382,0.24080966,23
17.397316,55.320843,22
-30.864708,1.5230228,23
16.485615,9.071045,6
21.9804,45.197662,1
25.274841,-8.676865,12
1.8318344,35.060986,17
-16.29546,-29.365255,11
24.06112,44.3771,1
12.47949,5.6726737,20
27.187086,31.35528,22
12.178335,-7.552926,14
46.038998,-27.484324,24
-39.744247,-27.58418,3
-8.118048,4.4995427,20
-35.386017,15.493106,17
30.865568,-37.205154,19
-15.826953,24.951813,14
-34.97344,27.469387,12
-17.309841,16.10347,0
-26.582943,-43.998093,11
33.033283,-27.780523,21
48.428616,-20.570889,9
-44.533825,-35.439377,3
15.274179,-17.912247,21
-11.078474,-6.6612325,6
26.829977,11.34221,2
31.405325,46.39152,24
38.28081,12.398739,22
-2.3157551,-30.840763,23
21.801655,-25.246258,21
1.7832731,24.601915,1
34.367546,-4.3746943,16
-54.03385,5.094485,18
48.000698,-26.7777,24
15.065584,31.979794,22
-29.262241,-45.563534,11
30.24859,-30.901941,5
19.371452,-8.476169,19
23.631481,2.765589,22
-19.741592,25.84752,21
-32.00777,-11.898749,3
41.928787,-1.9447429,12
-40.302868,19.34093,21
-26.258183,10.830108,12
46.609894,20.190037,7
41.179367,33.72652,9
-50.579773,-18.598322,11
1.4048195,1.7657385,8
-38.719063,-24.125536,3
-0.6854944,42.01742,21
26.544407,-37.50376,17
-30.73644,44.6325,19
9.928554,1.830455,12
38.42377,-3.5297062,16
27.33306,-30.570427,5
-36.17279,21.32401,6
34.506824,-4.3877087,16
25.80029,19.85916,4
1.217616,23.964296,1
-7.321179,33.650818,0
-4.7199583,37.50786,21
-34.882168,-14.799159,3
10.947511,34.3005,8
29.024021,-2.9850347,5
17.640491,54.552013,22
-1.2189962,34.158886,5
34.163147,16.714758,14
19.032305,-19.209381,6
38.346794,-19.832205,8
0.6934531,12.652022,20
-4.4973974,-34.403088,12
-8.711647,-45.148266,8
-18.151917,31.64507,4
-24.855368,44.370457,21
29.021938,-19.667032,16
-32.918762,-27.758148,3
-42.377193,-34.895947,3
7.163778,30.212452,22
-35.371243,20.523384,6
11.157617,37.86394,8
-38.800785,5.256196,15
20.497265,27.746227,12
-23.888037,24.06214,21
-22.37569,31.073677,0
4.896847,19.341671,20
-41.666527,30.34915,23
19.939156,-2.2372205,21
29.217508,-2.7582412,5
-27.029264,36.866367,20
20.601234,-28.37008,8
-1.0300325,45.41139,14
18.17484,17.977276,4
-15.415085,-2.895757,8
-3.661028,-49.59064,22
15.59474,51.742294,1
-44.91162,-12.672301,3
-24.360102,-5.066942,12
19.741411,1.4268497,0
17.018635,-23.736773,6
-35.18168,-16.991135,3
-14.028972,14.808299,0
23.910713,4.0965686,22
-12.425899,3.4977853,6
-21.602825,-17.766525,3
36.85964,39.13939,10
17.77047,33.777798,22
28.699121,-26.602839,5
19.271452,-35.662563,16
30.201813,-30.768087,5
-43.889908,27.050392,23
-17.77785,4.4514084,17
18.183609,-20.307625,6
-43.015583,-20.547766,3
-24.03107,15.400981,6
-28.802412,-38.28571,11
17.29577,50.91662,1
-4.2715063,36.386692,21
-40.74694,-39.007835,3
3.1540523,25.71602,1
-38.664562,-23.992804,3
-34.346287,-30.72712,3
5.798789,30.034674,22
-28.565954,24.517904,6
39.509735,4.5972776,14
1.1765978,-14.59578,21
28.881151,-19.879827,16
-10.425196,9.91699,5
8.179809,-12.251043,4
9.847762,-21.545341,15
-7.6162825,53.259212,14
3.6261878,-7.182587,13
-31.377243,-1.8034248,23
-2.8332136,-16.872423,12
14.620091,12.872303,2
-48.545017,-29.283009,3
8.827272,-34.871353,6
-4.6277666,-14.835213,12
41.161087,34.242065,9
21.972168,19.651285,4
2.1203606,14.468284,20
-36.238937,-26.613323,3
20.482094,-12.900612,22
52.257313,-20.588758,9
8.300267,-30.045275,12
-26.456184,-20.534657,3
-21.517666,11.149604,21
-4.5470033,-34.40617,12
6.8197813,-9.724207,4
-1.9703386,40.779648,21
24.962564,44.81838,1
21.304245,36.81013,8
-17.980766,26.864063,21
30.819618,17.561457,4
4.42424,-4.644871,13
18.640295,-3.184916,21
8.3515215,24.72337,15
-9.107848,39.108715,8
-41.28888,-19.721533,3
5.7895947,40.00404,1
-35.54695,-21.410934,3
-44.231445,-31.966822,3
30.503698,-10.523294,5
37.514038,17.57639,22
34.653316,-15.2612505,16
21.48816,33.472168,22
-21.056072,-17.900803,3
-10.417222,-17.23621,6
-38.638973,-33.094616,3
32.051853,3.4925268,20
-34.413525,-48.79933,3
-41.596672,-37.969032,3
33.056335,-8.200003,16
-2.9693522,-3.073134,4
27.66838,-21.110332,16
-0.6097584,-30.223257,23
-1.7881329,-8.457625,6
-4.6170416,-52.08462,22
-15.41261,-36.12873,11
10.008118,8.0770035,12
-12.196218,29.394703,8
5.903387,19.663776,2
-35.71549,-27.67001,3
4.8165917,-40.66454,21
-24.20835,-0.25902158,23
47.06373,-20.304077,9
-48.353218,-24.701765,11
16.032322,37.476078,14
-3.6173232,3.2778332,8
50.94086,-3.2725165,0
-19.345211,-24.90529,11
1.7172288,23.3171,1
-17.565039,4.0575833,4
-26.97073,3.0256844,23
13.567685,-26.113518,17
-9.820871,-9.562722,4
47.90348,-5.5441637,13
-11.267506,45.283894,19
28.750774,11.4248295,2
23.768475,19.10146,21
-21.579367,12.252503,6
19.483433,27.530537,12
7.8261724,58.975643,20
30.805843,-18.978638,16
-0.6346597,38.565445,21
38.025845,-31.20292,8
17.14197,-12.673621,22
31.80777,12.51865,21
-16.058754,3.6076486,17
36.145473,-5.006474,16
25.739527,-22.301252,21
-29.256132,14.934716,4
-2.2973924,38.29917,21
31.638733,29.743088,21
-36.3312,-45.520454,11
1.8024756,18.350304,4
-29.974178,-43.376728,11
18.810534,-8.488806,19
0.45255765,-38.051983,5
-3.602119,7.22764,15
-8.119466,-4.163032,12
-7.3160205,-29.980124,0
-1.437942,-18.41902,5
-37.000355,-14.370182,3
18.821953,12.741684,6
-30.304842,-24.685684,3
-41.70008,6.462555,8
-19.37355,-40.93508,11
53.102833,9.97886,9
-9.369368,38.931473,8
-17.07934,34.051136,4
23.462715,-27.868385,21
-41.914032,-38.137787,3
30.642769,-37.917164,19
-15.591145,21.378948,8
30.073671,16.925129,21
-0.2833684,5.423327,22
-2.5065258,-4.455926,4
-54.345135,-34.889305,11
17.940567,24.339209,14
42.92275,-32.56637,6
-15.710222,9.319411,14
48.347294,-4.22401,13
14.769184,-45.72686,19
47.255913,-18.661352,9
3.1254337,-53.406883,19
7.0291066,-56.334076,19
31.426878,39.176613,14
8.084455,16.883167,2
-6.659892,25.062635,21
19.360388,14.565095,4
-30.206244,-10.260448,3
43.629227,15.093639,7
-14.929064,25.00767,14
42.688976,-31.972021,6
36.610962,38.93932,10
-44.60351,-27.056095,3
1.3297141,24.236498,1
20.92985,-22.231958,21
13.015343,23.586956,12
-46.56418,17.462454,17
-2.571028,60.36446,6
31.400394,29.449615,21
19.882622,35.371166,8
35.72375,44.56978,10
30.14842,13.775276,21
23.800924,-32.900726,12
-16.981607,23.069538,8
-24.212717,14.057516,6
54.065853,-0.039163616,0
26.916958,-21.237339,16
7.844683,-14.905157,2
-39.43128,-34.67594,3
-16.343458,-3.4547307,8
-30.428528,2.2609074,23
-35.03867,-0.8793645,23
11.102407,12.6101465,2
-39.64815,9.767576,21
35.87807,8.564966,14
12.137792,-8.706081,14
17.738089,53.132828,1
36.654976,42.535007,10
1.9836484,-42.919018,19
-2.6941338,-46.980476,5
-19.43244,22.437933,8
-1.4766442,-18.52998,5
2.4216614,7.3821936,20
11.956206,-6.295379,14
4.6979814,-25.363935,12
27.38175,37.543354,14
-21.567684,-17.783762,3
-42.233997,7.66121,8
45.550163,22.142626,7
-8.642652,-47.11586,8
1.5204723,-24.285078,6
-10.494703,16.595877,21
-40.757355,-32.390434,3
-14.323965,23.887905,14
5.153786,19.377874,20
17.553211,53.360653,1
14.49702,-17.940428,21
13.736075,15.890076,2
23.154047,44.31318,1
-15.290582,15.223169,0
-4.0585175,27.096102,21
1.5184505,13.073896,20
5.1953454,15.781346,2
36.338257,49.18339,10
16.526255,54.6985,22
-2.0313985,17.342588,4
-17.551914,-4.217507,8
-4.474961,-50.98372,22
57.906174,9.31755,9
-1.6319394,-10.847718,21
32.343643,30.623074,21
-11.140412,28.660679,8
-25.786482,17.62242,6
17.301558,55.256317,22
-54.013252,4.984956,18
11.608267,-6.3422084,14
18.09914,42.54305,12
18.659546,-23.945108,6
-31.548372,-15.283912,3
-25.004416,50.629322,6
17.661213,34.52008,22
36.623653,24.30375,0
9.4318285,-43.32344,4
38.619587,4.378215,14
-22.357782,11.466567,6
-39.674507,-24.142908,3
-21.49801,-17.22431,3
-18.708254,17.550312,0
-16.734547,34.576115,4
23.086065,-28.74621,8
12.560716,15.919771,2
-26.805021,-2.8752058,23
14.026727,21.256643,12
25.87894,36.859524,14
-7.93023,-51.272243,0
-19.081621,-17.691053,3
-15.283791,-30.495514,11
-43.421078,-0.12527114,16
-6.5461874,-25.646816,0
8.902177,-34.688087,6
29.014944,3.273455,20
45.727146,0.8149065,12
2.0740201,-42.961876,19
6.4668155,23.763899,15
-13.622833,30.57949,4
6.088058,40.402103,1
13.399049,-3.404503,15
35.624092,14.6058235,22
33.830738,3.5045023,14
-29.603188,28.175423,2
-13.947755,14.779467,0
23.679075,-24.20464,21
19.176012,13.960451,6
-23.844286,24.740673,21
-29.634356,28.300772,2
-23.805988,-26.189917,3
-29.827738,2.470514,23
-38.420284,-16.019838,3
6.341477,-28.874561,8
32.088364,-18.111275,16
20.500818,-35.81442,16
14.720835,-21.330776,21
-9.65217,19.044886,21
-34.23922,-12.176786,3
29.555834,17.08426,21
6.7536516,58.85346,20
-21.012703,-23.01437,11
-28.324333,-15.318779,3
27.011023,-35.219772,17
9.215739,5.0799837,13
17.738585,33.91332,22
27.77491,38.091835,14
-36.754204,-10.08067,3
-16.71729,21.94116,8
-35.05974,8.884795,12
18.792698,24.170265,14
-12.539508,-3.6457424,8
29.751482,-24.782618,5
33.90952,3.1712258,14
-16.989317,-39.92199,11
-23.20607,-36.35276,11
-31.313313,-2.6649618,23
30.592543,3.6291716,20
36.152264,-7.1140237,16
-3.1470904,-46.894367,21
-50.012188,-31.45967,3
-14.80742,30.50891,4
16.335182,17.918152,2
-30.806585,-43.190437,11
-56.43587,5.4709263,18
0.7277166,-12.222189,21
-30.60936,10.270294,4
33.361958,-20.129642,5
-22.518843,46.715813,21
5.4763546,39.479168,1
12.2767725,-19.684744,15
-11.944718,18.45119,21
12.710239,-6.27873,14
14.0860195,33.72775,14
-49.538776,-0.16990484,18
-43.85879,-14.506025,3
18.954315,55.957657,22
30.97415,46.533085,24
19.027624,56.050728,22
5.456865,-45.35662,6
-8.250724,-43.793343,8
-26.004375,-29.897831,3
-34.509743,8.246657,12
47.79916,5.2782593,12
-33.05883,41.464878,20
45.306396,0.33092484,12
2.008981,-42.950695,19
9.409149,-21.392303,15
4.934413,-2.4835033,13
-41.107838,5.5208077,15
-4.8203597,43.418655,12
7.1926174,3.970699,14
14.656043,-26.8796,17
-52.50281,-29.24895,3
-52.88972,-31.652254,3
28.464632,-32.777103,5
-33.75234,4.965374,8
29.194448,10.325718,2
-7.3915606,-29.758425,0
35.44125,9.048908,14
-36.96454,-8.068377,3
-7.222673,-9.973383,8
-30.784279,39.399796,20
17.672943,51.746834,1
-4.446319,62.038292,6
7.409692,24.602362,15
34.5494,34.459415,10
29.904984,10.839182,2
-17.837627,33.47295,4
-7.685603,-29.25133,0
0.30431247,8.302713,21
-8.551495,-46.29043,8
-15.188723,-6.074376,6
2.3668947,25.652657,1
-3.8773773,-16.855022,12
12.751653,39.64527,14
-25.054012,-20.013695,11
23.244957,32.581863,22
16.126434,33.499897,22
37.46107,45.966614,10
0.916561,-12.038697,21
38.226845,24.917202,0
-30.756706,-23.966816,3
1.6965424,24.340498,1
36.3962,32.754715,22
-15.907356,25.682182,14
-36.769436,2.5604992,12
8.170043,14.34169,2
24.409113,4.4934907,0
-37.696026,-16.279737,3
43.718353,-6.4802775,13
-38.796375,0.6409782,15
-1.7076223,-18.744452,5
28.335405,18.738607,4
32.143776,-1.2216921,12
4.718197,3.8073974,22
-22.946692,-37.388794,11
3.9644468,52.48334,19
28.585606,-19.945988,16
36.43005,39.6779,10
-39.269413,-37.380474,3
31.990541,-37.79739,19
54.896214,11.786294,9
15.31231,-46.05402,19
17.73995,-28.042273,12
-41.369522,-35.94121,3
-19.678164,-21.358444,11
-18.246237,37.34747,4
-22.399693,31.50586,0
-17.077053,34.796375,4
-35.227184,11.056835,21
-27.222141,18.895212,6
-16.74704,34.5104,4
2.2737355,-22.37958,6
-24.222858,-28.924232,3
-15.71171,20.912779,8
44.872246,15.886867,7
23.236221,-39.447388,17
-39.707737,-31.749504,3
21.51985,14.452049,4
30.043867,38.027386,14
-30.825275,39.194427,20
13.539728,-32.643085,8
10.018906,7.639212,13
18.742067,42.74596,12
4.9820685,-40.805817,20
-12.402406,-16.713522,6
25.742474,-22.26357,21
-5.4360924,-34.933197,12
-27.336597,3.1019962,23
41.886047,34.252926,9
16.912914,45.343548,8
5.1863484,-56.11141,19
14.576934,-20.551353,21
23.889538,-38.88729,17
-40.386765,3.3713634,15
1.5324179,46.17975,14
28.613836,-4.2825947,5
9.381871,17.269136,2
-18.894598,21.115955,8
38.42393,-3.554537,16
4.818594,-25.062502,12
-50.56795,-11.67344,11
-22.238337,-29.658237,3
25.474522,45.048164,1
23.543375,-24.260399,21
-23.556284,44.969997,21
-33.774364,-15.008364,3
-7.2055426,-10.098135,8
-1.2196097,13.99363,20
-5.3720183,26.373293,21
50.42735,-20.51334,9
38.399803,-4.689337,16
36.80199,33.08049,22
-36.711147,-21.651958,3
22.75825,37.20156,8
-33.51724,-33.40228,3
2.7396462,4.3858476,22
31.529638,16.645916,14
26.305164,44.79114,1
21.951954,-28.584974,8
5.3408723,-24.506378,12
23.369413,0.33907264,21
-33.66206,-33.361103,3
10.549617,-22.222496,15
-14.206422,15.606485,0
-30.28473,2.3372557,23
-8.427507,20.300436,21
6.6618323,-16.655949,2
6.2975235,40.26734,1
-22.068811,-29.44414,3
-31.868628,-22.668564,3
-52.432568,-12.827974,11
-30.734818,19.21976,4
-44.31156,-16.451378,3
-16.353628,50.842674,12
0.3057125,31.084208,12
16.947119,16.839586,21
-33.9921,-30.225307,3
-30.660967,2.151486,23
3.2846956,-33.547703,23
18.431705,-36.004574,16
-33.661636,-26.966675,3
2.920464,-21.973125,6
35.11123,-13.872623,16
41.161266,-8.478619,13
5.4016767,-2.2441418,13
7.092774,-56.364555,19
22.986782,54.821014,8
14.528676,32.672443,14
12.972687,49.234875,1
-41.1091,31.739939,23
45.65079,-28.890308,24
-3.2955759,-23.56398,6
-50.95395,9.712865,20
-34.072636,-24.367098,3
6.8374357,5.058187,14
45.144825,15.379069,7
-26.485182,-37.3527,11
-28.530254,15.125049,4
-41.951527,17.683813,21
-21.468258,-28.443045,3
34.324608,-27.59378,5
-41.55474,11.643666,21
6.507799,30.151745,22
14.446872,-17.000677,21
-52.582897,4.7162857,18
18.634455,39.28037,12
28.580927,11.453606,2
-2.6685505,0.90226763,8
-5.016547,-9.337734,8
-31.642616,-41.682613,11
41.9276,-8.514605,13
-30.876745,31.298384,2
37.771317,24.596094,0
28.11945,14.879238,21
22.957678,-28.808397,8
42.148697,-32.483543,6
36.27852,41.648125,10
-17.1117,-36.067875,11
47.933197,-15.130855,4
16.276022,51.673676,1
5.7028227,-17.716091,2
-0.44629985,50.617386,19
0.3666596,-2.9906507,12
15.126041,-20.630796,21
-53.694805,5.883832,18
-27.03773,36.845158,20
17.24377,-27.562021,12
-24.19618,-29.193363,3
46.586063,20.288948,7
-24.464764,8.372018,22
10.805336,-26.741043,4
6.434916,18.83281,2
6.433937,-41.123436,4
-13.757432,-6.4096813,6
-41.896286,-13.751903,3
17.899124,11.394779,6
-36.145557,-24.824442,3
57.869446,9.41952,9
24.173466,-24.214027,21
-1.9014659,43.022564,21
9.675723,-30.874125,12
-55.74599,-26.608055,11
33.851593,-7.9471807,16
-23.282988,-44.407063,11
30.830746,13.394706,21
-2.4865396,-35.759872,23
-22.112093,-0.0911625,23
26.135635,20.101028,4
-21.730244,-19.69043,11
7.499611,-56.83709,19
-41.855343,-29.078629,3
-27.191801,12.911294,12
11.959785,29.137417,15
-31.11871,-43.174946,11
5.349588,9.609552,20
15.523955,21.980904,12
2.9472556,-27.214207,12
-42.743786,7.9186034,8
-16.83295,-3.6499348,8
-30.768782,43.825092,19
-13.298074,-34.041214,11
-30.37422,-2.0771284,23
30.496082,-31.266624,5
-39.618286,-26.310452,3
0.39139122,5.11374,22
-3.5331542,19.402887,4
56.120945,0.98066694,0
-35.65174,-23.1427,3
35.909557,37.702312,10
-2.3525403,58.01208,6
11.410358,-28.083632,17
-20.586311,-9.16159,8
0.6148434,-4.154805,15
44.254402,13.840055,7
-5.5690484,-26.85875,0
42.794323,23.35436,7
46.65012,-5.0452456,13
-20.352972,-36.256607,11
-24.849895,9.717328,22
16.074707,24.255558,12
30.744156,47.236477,24
-14.051726,-3.056513,8
-15.4629345,-6.9742846,6
38.087574,-15.889717,17
12.372963,-23.522402,15
-51.879696,-22.858675,11
-4.3078513,45.45637,12
-13.7365675,54.150616,12
5.454105,-0.39538428,13
-4.755649,32.873993,0
27.690027,31.686026,22
25.75084,12.50734,2
50.47495,-20.346851,9
-35.09248,21.298847,6
-9.95253,-9.616351,4
-10.488076,-17.38725,6
-3.1267843,-50.51991,22
11.967462,11.701308,2
-17.343811,35.405914,4
6.4353824,-44.30693,20
-19.55188,23.631445,8
17.344898,33.217793,22
19.910126,35.85791,8
38.215527,-16.5678,17
3.878335,-39.780933,5
-24.024464,-37.014866,11
15.109161,37.028065,14
11.939426,26.63698,15
