window_index,anomaly_score,is_anomaly,threshold_used
46,-0.06190062381786199,0,0.09598263185918243
47,0.009850789908180113,0,0.09598263185918243
48,0.02653982708445224,0,0.09598263185918243
49,0.035259778839749956,0,0.09598263185918243
50,0.10816122925357885,1,0.09598263185918243
51,0.04920463658366936,0,0.09598263185918243
52,-0.04199507751970444,0,0.09598263185918243
53,-0.011620730351818431,0,0.09598263185918243
54,-0.06190062381786199,0,0.09598263185918243
55,0.009850789908180113,0,0.09598263185918243
56,0.08137161480014965,0,0.09598263185918243
57,-0.003921701328043092,0,0.09598263185918243
58,0.018462298901115393,0,0.09598263185918243
59,-0.0035732118714970063,0,0.09598263185918243
60,-0.04199507751970444,0,0.09598263185918243
61,-0.011620730351818431,0,0.09598263185918243
62,-0.06190062381786199,0,0.09598263185918243
63,0.009850789908180113,0,0.09598263185918243
64,-0.04199507751970444,0,0.09598263185918243
65,-0.011620730351818431,0,0.09598263185918243
66,-0.06190062381786199,0,0.09598263185918243
67,0.009850789908180113,0,0.09598263185918243
68,-0.04199507751970444,0,0.09598263185918243
69,-0.011620730351818431,0,0.09598263185918243
70,-0.06190062381786199,0,0.09598263185918243
71,0.009850789908180113,0,0.09598263185918243
72,-0.04199507751970444,0,0.09598263185918243
73,-0.011620730351818431,0,0.09598263185918243
74,-0.06190062381786199,0,0.09598263185918243
75,0.009850789908180113,0,0.09598263185918243
76,0.01644909101664427,0,0.09598263185918243
77,0.03281313235432093,0,0.09598263185918243
78,0.1286831292871169,1,0.09598263185918243
79,0.08443082610348285,0,0.09598263185918243
80,-0.04199507751970444,0,0.09598263185918243
81,-0.011620730351818431,0,0.09598263185918243
82,-0.06190062381786199,0,0.09598263185918243
83,0.009850789908180113,0,0.09598263185918243
84,-0.04199507751970444,0,0.09598263185918243
85,-0.011620730351818431,0,0.09598263185918243
86,-0.06190062381786199,0,0.09598263185918243
87,0.009850789908180113,0,0.09598263185918243
88,0.034913373395215386,0,0.09598263185918243
89,0.04325764552403066,0,0.09598263185918243
90,0.10694190627603961,1,0.09598263185918243
91,0.05322597341890556,0,0.09598263185918243
92,0.028900164210521218,0,0.09598263185918243
93,0.04947165981129931,0,0.09598263185918243
94,0.08345215529063532,0,0.09598263185918243
95,0.08725509399303344,0,0.09598263185918243
96,0.09345350117521045,0,0.09598263185918243
97,0.02340957853610426,0,0.09598263185918243
98,-0.07251960766256277,0,0.09598263185918243
99,-0.061245035417894056,0,0.09598263185918243
100,-0.04199507751970444,0,0.09598263185918243
101,-0.011620730351818431,0,0.09598263185918243
102,-0.06190062381786199,0,0.09598263185918243
103,0.009850789908180113,0,0.09598263185918243
104,0.0669633081696539,0,0.09598263185918243
105,0.018654538076841698,0,0.09598263185918243
106,0.04285258449193741,0,0.09598263185918243
107,0.05670369525081065,0,0.09598263185918243
108,0.039973109148712216,0,0.09598263185918243
109,0.030812080328305624,0,0.09598263185918243
110,0.1253053208632945,1,0.09598263185918243
111,0.07542612238334168,0,0.09598263185918243
112,0.10095186188398242,1,0.09598263185918243
113,-0.0007667936882753135,0,0.09598263185918243
114,-0.008940282464560856,0,0.09598263185918243
115,-0.013884864292649235,0,0.09598263185918243
116,0.028949118254676942,0,0.09598263185918243
117,0.023344915091516927,0,0.09598263185918243
118,0.10778123888798374,1,0.09598263185918243
119,0.07508171031131772,0,0.09598263185918243
120,-0.04199507751970444,0,0.09598263185918243
121,-0.011620730351818431,0,0.09598263185918243
122,-0.06190062381786199,0,0.09598263185918243
123,0.009850789908180113,0,0.09598263185918243
124,-0.04199507751970444,0,0.09598263185918243
125,-0.011620730351818431,0,0.09598263185918243
126,-0.06190062381786199,0,0.09598263185918243
127,0.009850789908180113,0,0.09598263185918243
128,-0.04199507751970444,0,0.09598263185918243
129,-0.011620730351818431,0,0.09598263185918243
130,-0.06190062381786199,0,0.09598263185918243
131,0.009850789908180113,0,0.09598263185918243
132,-0.007637496154798973,0,0.09598263185918243
133,-0.012367587117462053,0,0.09598263185918243
134,0.13621956147053893,1,0.09598263185918243
135,0.0799798682383761,0,0.09598263185918243
136,-0.04199507751970444,0,0.09598263185918243
137,-0.011620730351818431,0,0.09598263185918243
138,-0.06190062381786199,0,0.09598263185918243
139,0.009850789908180113,0,0.09598263185918243
140,0.08295044919366457,0,0.09598263185918243
141,0.029008444992446036,0,0.09598263185918243
142,0.015496304156989327,0,0.09598263185918243
143,0.041328033370577666,0,0.09598263185918243
144,-0.04199507751970444,0,0.09598263185918243
145,-0.011620730351818431,0,0.09598263185918243
146,-0.06190062381786199,0,0.09598263185918243
147,0.009850789908180113,0,0.09598263185918243
148,0.09163586405009139,0,0.09598263185918243
149,0.01101808471403709,0,0.09598263185918243
150,-0.07110110457699537,0,0.09598263185918243
151,-0.051952821264241944,0,0.09598263185918243
152,-0.04199507751970444,0,0.09598263185918243
153,-0.011620730351818431,0,0.09598263185918243
154,-0.06190062381786199,0,0.09598263185918243
155,0.009850789908180113,0,0.09598263185918243
156,-0.04199507751970444,0,0.09598263185918243
157,-0.011620730351818431,0,0.09598263185918243
158,-0.06190062381786199,0,0.09598263185918243
159,0.009850789908180113,0,0.09598263185918243
160,0.06417342971742279,0,0.09598263185918243
161,0.023965087065000445,0,0.09598263185918243
162,0.07540988658396286,0,0.09598263185918243
163,0.04949809038736086,0,0.09598263185918243
164,0.027199892217398935,0,0.09598263185918243
165,0.030019788818571813,0,0.09598263185918243
166,0.10849694201062654,1,0.09598263185918243
167,0.051244259715874874,0,0.09598263185918243
168,0.030927278668879676,0,0.09598263185918243
169,0.03258271101013499,0,0.09598263185918243
170,0.1071217586716422,1,0.09598263185918243
171,0.07554461274363133,0,0.09598263185918243
172,-0.04199507751970444,0,0.09598263185918243
173,-0.011620730351818431,0,0.09598263185918243
174,-0.06190062381786199,0,0.09598263185918243
175,0.009850789908180113,0,0.09598263185918243
176,0.045262516170761935,0,0.09598263185918243
177,0.013105066696775358,0,0.09598263185918243
178,0.08360414597391308,0,0.09598263185918243
179,0.026918246702557158,0,0.09598263185918243
180,-0.04199507751970444,0,0.09598263185918243
181,-0.011620730351818431,0,0.09598263185918243
182,-0.06190062381786199,0,0.09598263185918243
183,0.009850789908180113,0,0.09598263185918243
184,0.03133962191069273,0,0.09598263185918243
185,0.03327540547913177,0,0.09598263185918243
186,0.050907266818468244,0,0.09598263185918243
187,0.035792802857548045,0,0.09598263185918243
188,-0.04199507751970444,0,0.09598263185918243
189,-0.011620730351818431,0,0.09598263185918243
190,-0.06190062381786199,0,0.09598263185918243
191,0.009850789908180113,0,0.09598263185918243
192,-0.006239257204441406,0,0.09598263185918243
193,-0.012341734226971324,0,0.09598263185918243
194,0.14664782142768562,1,0.09598263185918243
195,0.0846513697682092,0,0.09598263185918243
196,0.04916072164138052,0,0.09598263185918243
197,0.011609914163656199,0,0.09598263185918243
198,0.09718312996092437,1,0.09598263185918243
199,0.08023723135671279,0,0.09598263185918243
200,-0.04199507751970444,0,0.09598263185918243
201,-0.011620730351818431,0,0.09598263185918243
202,-0.06190062381786199,0,0.09598263185918243
203,0.009850789908180113,0,0.09598263185918243
204,0.10005957123551112,1,0.09598263185918243
205,0.009046076245106227,0,0.09598263185918243
206,-0.007328513546526416,0,0.09598263185918243
207,-0.025575771208745712,0,0.09598263185918243
208,0.02243119301736951,0,0.09598263185918243
209,-0.013863408578357717,0,0.09598263185918243
210,0.10871364452248711,1,0.09598263185918243
211,0.08324694713587588,0,0.09598263185918243
212,0.03953274535269835,0,0.09598263185918243
213,0.04602813784549531,0,0.09598263185918243
214,0.0900537615900564,0,0.09598263185918243
215,0.04929621157385822,0,0.09598263185918243
216,-0.0030353190325085877,0,0.09598263185918243
217,0.005210979930006299,0,0.09598263185918243
218,0.0954508057331771,0,0.09598263185918243
219,0.08057335645530905,0,0.09598263185918243
220,0.08982758301620497,0,0.09598263185918243
221,0.016973279309621114,0,0.09598263185918243
222,0.015532548947933766,0,0.09598263185918243
223,-0.006831387125036614,0,0.09598263185918243
224,0.008950126772668265,0,0.09598263185918243
225,-0.0004633951817346049,0,0.09598263185918243
226,0.12457293295617478,1,0.09598263185918243
227,0.07199107780411407,0,0.09598263185918243
228,-0.04199507751970444,0,0.09598263185918243
229,-0.011620730351818431,0,0.09598263185918243
230,-0.06190062381786199,0,0.09598263185918243
231,0.009850789908180113,0,0.09598263185918243
232,0.08372377822248733,0,0.09598263185918243
233,0.0015363070084333241,0,0.09598263185918243
234,0.014539658777555586,0,0.09598263185918243
235,-0.005219860636939855,0,0.09598263185918243
236,-0.04199507751970444,0,0.09598263185918243
237,-0.011620730351818431,0,0.09598263185918243
238,-0.06190062381786199,0,0.09598263185918243
239,0.009850789908180113,0,0.09598263185918243
240,-0.04199507751970444,0,0.09598263185918243
241,-0.011620730351818431,0,0.09598263185918243
242,-0.06190062381786199,0,0.09598263185918243
243,0.009850789908180113,0,0.09598263185918243
244,0.10074544569366384,1,0.09598263185918243
245,0.0037823053055496825,0,0.09598263185918243
246,0.01780245461647456,0,0.09598263185918243
247,-0.007758955968435344,0,0.09598263185918243
248,0.008094034799618788,0,0.09598263185918243
249,0.024544925328642386,0,0.09598263185918243
250,0.10514974217482553,1,0.09598263185918243
251,0.11376770214603538,1,0.09598263185918243
252,-0.04199507751970444,0,0.09598263185918243
253,-0.011620730351818431,0,0.09598263185918243
254,-0.06190062381786199,0,0.09598263185918243
255,0.009850789908180113,0,0.09598263185918243
256,-0.04199507751970444,0,0.09598263185918243
257,-0.011620730351818431,0,0.09598263185918243
258,-0.06190062381786199,0,0.09598263185918243
259,0.009850789908180113,0,0.09598263185918243
260,0.0952199829416206,0,0.09598263185918243
261,0.007051269396848303,0,0.09598263185918243
262,-0.06672819624370802,0,0.09598263185918243
263,-0.05882024351202986,0,0.09598263185918243
264,-0.04199507751970444,0,0.09598263185918243
265,-0.011620730351818431,0,0.09598263185918243
266,-0.06190062381786199,0,0.09598263185918243
267,0.009850789908180113,0,0.09598263185918243
268,0.03212606881670865,0,0.09598263185918243
269,0.026303793348387394,0,0.09598263185918243
270,0.09487144412965531,0,0.09598263185918243
271,0.0890502260714009,0,0.09598263185918243
272,0.09620407846544998,1,0.09598263185918243
273,0.013588474107674275,0,0.09598263185918243
274,0.012189554532078373,0,0.09598263185918243
275,-0.001455008807235536,0,0.09598263185918243
276,0.033586691529156165,0,0.09598263185918243
277,0.00323576458163366,0,0.09598263185918243
278,0.08367174414876677,0,0.09598263185918243
279,0.04816434004287018,0,0.09598263185918243
280,0.01259683835209724,0,0.09598263185918243
281,-0.0041907235487324,0,0.09598263185918243
282,0.14000846453728777,1,0.09598263185918243
283,0.09282205326920556,0,0.09598263185918243
284,-0.04199507751970444,0,0.09598263185918243
285,-0.011620730351818431,0,0.09598263185918243
286,-0.06190062381786199,0,0.09598263185918243
287,0.009850789908180113,0,0.09598263185918243
288,0.01207952428714143,0,0.09598263185918243
289,0.0008744309319054233,0,0.09598263185918243
290,0.11851437087008909,1,0.09598263185918243
291,0.08455968338796727,0,0.09598263185918243
292,0.10481799377936529,1,0.09598263185918243
293,0.020444300105820212,0,0.09598263185918243
294,-0.0720320990340585,0,0.09598263185918243
295,-0.05726235292077747,0,0.09598263185918243
296,-0.04199507751970444,0,0.09598263185918243
297,-0.011620730351818431,0,0.09598263185918243
298,-0.06190062381786199,0,0.09598263185918243
299,0.009850789908180113,0,0.09598263185918243
300,0.09851969904938873,1,0.09598263185918243
301,-0.002392880979834422,0,0.09598263185918243
302,0.0161945004304338,0,0.09598263185918243
303,-0.03514625590362347,0,0.09598263185918243
304,-0.04199507751970444,0,0.09598263185918243
305,-0.011620730351818431,0,0.09598263185918243
306,-0.06190062381786199,0,0.09598263185918243
307,0.009850789908180113,0,0.09598263185918243
308,0.06894504609660435,0,0.09598263185918243
309,-0.010362856709694446,0,0.09598263185918243
310,0.06172494060361844,0,0.09598263185918243
311,0.05417310728465863,0,0.09598263185918243
312,-0.04199507751970444,0,0.09598263185918243
313,-0.011620730351818431,0,0.09598263185918243
314,-0.06190062381786199,0,0.09598263185918243
315,0.009850789908180113,0,0.09598263185918243
316,-0.04199507751970444,0,0.09598263185918243
317,-0.011620730351818431,0,0.09598263185918243
318,-0.06190062381786199,0,0.09598263185918243
319,0.009850789908180113,0,0.09598263185918243
320,-0.04199507751970444,0,0.09598263185918243
321,-0.011620730351818431,0,0.09598263185918243
322,-0.06190062381786199,0,0.09598263185918243
323,0.009850789908180113,0,0.09598263185918243
324,0.08870150079065764,0,0.09598263185918243
325,0.00037298348349967814,0,0.09598263185918243
326,0.014672601658882845,0,0.09598263185918243
327,-0.035171612966433285,0,0.09598263185918243
328,0.02651689834556359,0,0.09598263185918243
329,0.002067603939919005,0,0.09598263185918243
330,0.083049532435305,0,0.09598263185918243
331,0.04084903805328133,0,0.09598263185918243
332,0.0475759198082194,0,0.09598263185918243
333,0.02765039288503668,0,0.09598263185918243
334,0.1003256145598338,1,0.09598263185918243
335,0.07514819574889842,0,0.09598263185918243
336,-0.04199507751970444,0,0.09598263185918243
337,-0.011620730351818431,0,0.09598263185918243
338,-0.06190062381786199,0,0.09598263185918243
339,0.009850789908180113,0,0.09598263185918243
340,0.01870551848997115,0,0.09598263185918243
341,0.051860953829913736,0,0.09598263185918243
342,0.0933953916901924,0,0.09598263185918243
343,0.050591197450751135,0,0.09598263185918243
344,-0.04199507751970444,0,0.09598263185918243
345,-0.011620730351818431,0,0.09598263185918243
346,-0.06190062381786199,0,0.09598263185918243
347,0.009850789908180113,0,0.09598263185918243
348,-0.04199507751970444,0,0.09598263185918243
349,-0.011620730351818431,0,0.09598263185918243
350,-0.06190062381786199,0,0.09598263185918243
351,0.009850789908180113,0,0.09598263185918243
352,-0.04199507751970444,0,0.09598263185918243
353,-0.011620730351818431,0,0.09598263185918243
354,-0.06190062381786199,0,0.09598263185918243
355,0.009850789908180113,0,0.09598263185918243
356,-0.04199507751970444,0,0.09598263185918243
357,-0.011620730351818431,0,0.09598263185918243
358,-0.06190062381786199,0,0.09598263185918243
359,0.009850789908180113,0,0.09598263185918243
360,-0.04199507751970444,0,0.09598263185918243
361,-0.011620730351818431,0,0.09598263185918243
362,-0.06190062381786199,0,0.09598263185918243
363,0.009850789908180113,0,0.09598263185918243
364,-0.04199507751970444,0,0.09598263185918243
365,-0.011620730351818431,0,0.09598263185918243
366,-0.06190062381786199,0,0.09598263185918243
367,0.009850789908180113,0,0.09598263185918243
368,-0.04199507751970444,0,0.09598263185918243
369,-0.011620730351818431,0,0.09598263185918243
370,-0.06190062381786199,0,0.09598263185918243
371,0.009850789908180113,0,0.09598263185918243
372,0.08079319587590383,0,0.09598263185918243
373,0.005117756949250096,0,0.09598263185918243
374,-0.008333722602894333,0,0.09598263185918243
375,-0.023140686408466282,0,0.09598263185918243
376,0.09640938993174397,1,0.09598263185918243
377,-0.004170751613275403,0,0.09598263185918243
378,0.013372702097172229,0,0.09598263185918243
379,-0.006502201575546207,0,0.09598263185918243
380,-0.04199507751970444,0,0.09598263185918243
381,-0.011620730351818431,0,0.09598263185918243
382,-0.06190062381786199,0,0.09598263185918243
383,0.009850789908180113,0,0.09598263185918243
384,-0.04199507751970444,0,0.09598263185918243
385,-0.011620730351818431,0,0.09598263185918243
386,-0.06190062381786199,0,0.09598263185918243
387,0.009850789908180113,0,0.09598263185918243
388,0.04864186969881923,0,0.09598263185918243
389,0.017860923429439235,0,0.09598263185918243
390,0.08124414924679146,0,0.09598263185918243
391,0.053435752420356586,0,0.09598263185918243
392,0.10302288908719226,1,0.09598263185918243
393,0.0068367799672831575,0,0.09598263185918243
394,0.009067772036494781,0,0.09598263185918243
395,-0.03990574100472155,0,0.09598263185918243
396,0.019062050783403617,0,0.09598263185918243
397,0.03578926548414607,0,0.09598263185918243
398,0.12461254804762234,1,0.09598263185918243
399,0.07750685189906448,0,0.09598263185918243
400,0.10138138947673347,1,0.09598263185918243
401,0.01749714740499475,0,0.09598263185918243
402,-0.07084784918573289,0,0.09598263185918243
403,-0.061454028860202126,0,0.09598263185918243
404,-0.04199507751970444,0,0.09598263185918243
405,-0.011620730351818431,0,0.09598263185918243
406,-0.06190062381786199,0,0.09598263185918243
407,0.009850789908180113,0,0.09598263185918243
408,0.10365887024313913,1,0.09598263185918243
409,0.009880707602995309,0,0.09598263185918243
410,-0.006967989022448828,0,0.09598263185918243
411,-0.0201905775550702,0,0.09598263185918243
412,-0.0026845117907444704,0,0.09598263185918243
413,-0.022144748449841045,0,0.09598263185918243
414,0.11780864590431572,1,0.09598263185918243
415,0.07983165494545874,0,0.09598263185918243
416,-0.04199507751970444,0,0.09598263185918243
417,-0.011620730351818431,0,0.09598263185918243
418,-0.06190062381786199,0,0.09598263185918243
419,0.009850789908180113,0,0.09598263185918243
420,0.044893908279356576,0,0.09598263185918243
421,0.010953286520988703,0,0.09598263185918243
422,0.12082281206374568,1,0.09598263185918243
423,0.07088173104737783,0,0.09598263185918243
424,0.016480520299070656,0,0.09598263185918243
425,0.03471623260905787,0,0.09598263185918243
426,0.07719569594200038,0,0.09598263185918243
427,0.04676690511146908,0,0.09598263185918243
428,0.024758485428645116,0,0.09598263185918243
429,0.013693759034685393,0,0.09598263185918243
430,0.09162856189984969,0,0.09598263185918243
431,0.0349817383950195,0,0.09598263185918243
432,-0.04541683849859679,0,0.09598263185918243
433,-0.011066567327996157,0,0.09598263185918243
434,0.13843112965481763,1,0.09598263185918243
435,0.07832810840927074,0,0.09598263185918243
436,-0.04199507751970444,0,0.09598263185918243
437,-0.011620730351818431,0,0.09598263185918243
438,-0.06190062381786199,0,0.09598263185918243
439,0.009850789908180113,0,0.09598263185918243
440,-0.04199507751970444,0,0.09598263185918243
441,-0.011620730351818431,0,0.09598263185918243
442,-0.06190062381786199,0,0.09598263185918243
443,0.009850789908180113,0,0.09598263185918243
444,0.07500234377883963,0,0.09598263185918243
445,0.021391897139622307,0,0.09598263185918243
446,0.009127862512555374,0,0.09598263185918243
447,0.007680837076561975,0,0.09598263185918243
448,-0.04199507751970444,0,0.09598263185918243
449,-0.011620730351818431,0,0.09598263185918243
450,-0.06190062381786199,0,0.09598263185918243
451,0.009850789908180113,0,0.09598263185918243
452,0.0010993291689097573,0,0.09598263185918243
453,-0.030391319281353857,0,0.09598263185918243
454,0.12329269783316255,1,0.09598263185918243
455,0.06009189321024011,0,0.09598263185918243
456,-0.04199507751970444,0,0.09598263185918243
457,-0.011620730351818431,0,0.09598263185918243
458,-0.06190062381786199,0,0.09598263185918243
459,0.009850789908180113,0,0.09598263185918243
460,0.045600477548414675,0,0.09598263185918243
461,0.005548244042819395,0,0.09598263185918243
462,0.08008474335065208,0,0.09598263185918243
463,0.029708529857597643,0,0.09598263185918243
464,-0.04199507751970444,0,0.09598263185918243
465,-0.011620730351818431,0,0.09598263185918243
466,-0.06190062381786199,0,0.09598263185918243
467,0.009850789908180113,0,0.09598263185918243
468,0.07342926114130655,0,0.09598263185918243
469,0.02330161411458065,0,0.09598263185918243
470,0.06888829496237914,0,0.09598263185918243
471,0.048842579963110366,0,0.09598263185918243
472,0.044436784867377344,0,0.09598263185918243
473,0.03306021197411457,0,0.09598263185918243
474,0.12085817003915911,1,0.09598263185918243
475,0.07645364723130521,0,0.09598263185918243
476,-0.04199507751970444,0,0.09598263185918243
477,-0.011620730351818431,0,0.09598263185918243
478,-0.06190062381786199,0,0.09598263185918243
479,0.009850789908180113,0,0.09598263185918243
480,-0.04199507751970444,0,0.09598263185918243
481,-0.011620730351818431,0,0.09598263185918243
482,-0.06190062381786199,0,0.09598263185918243
483,0.009850789908180113,0,0.09598263185918243
484,0.060976212097885285,0,0.09598263185918243
485,0.007640977563485252,0,0.09598263185918243
486,0.05430956952415922,0,0.09598263185918243
487,0.05460708295491945,0,0.09598263185918243
488,0.08148401401987648,0,0.09598263185918243
489,0.00011956142138369596,0,0.09598263185918243
490,0.05697340887076707,0,0.09598263185918243
491,0.06277113131482581,0,0.09598263185918243
492,-0.04199507751970444,0,0.09598263185918243
493,-0.011620730351818431,0,0.09598263185918243
494,-0.06190062381786199,0,0.09598263185918243
495,0.009850789908180113,0,0.09598263185918243
496,-0.04199507751970444,0,0.09598263185918243
497,-0.011620730351818431,0,0.09598263185918243
498,-0.06190062381786199,0,0.09598263185918243
499,0.009850789908180113,0,0.09598263185918243
500,0.10019885852498145,1,0.09598263185918243
501,0.002476784843650104,0,0.09598263185918243
502,-0.004180471380921702,0,0.09598263185918243
503,-0.007667295645141348,0,0.09598263185918243
504,-0.04199507751970444,0,0.09598263185918243
505,-0.011620730351818431,0,0.09598263185918243
506,-0.06190062381786199,0,0.09598263185918243
507,0.009850789908180113,0,0.09598263185918243
508,0.017915744551292856,0,0.09598263185918243
509,-0.0017363596471960951,0,0.09598263185918243
510,0.08872100223269797,0,0.09598263185918243
511,0.06239421946557988,0,0.09598263185918243
512,-0.04199507751970444,0,0.09598263185918243
513,-0.011620730351818431,0,0.09598263185918243
514,-0.06190062381786199,0,0.09598263185918243
515,0.009850789908180113,0,0.09598263185918243
516,0.08552111626123937,0,0.09598263185918243
517,0.00457937233020822,0,0.09598263185918243
518,0.0003130387848827576,0,0.09598263185918243
519,-0.007459771651812608,0,0.09598263185918243
520,0.049697824881684394,0,0.09598263185918243
521,0.05368264428030001,0,0.09598263185918243
522,0.09716088091554931,1,0.09598263185918243
523,0.06897925412819017,0,0.09598263185918243
524,-0.04199507751970444,0,0.09598263185918243
525,-0.011620730351818431,0,0.09598263185918243
526,-0.06190062381786199,0,0.09598263185918243
527,0.009850789908180113,0,0.09598263185918243
528,-0.04199507751970444,0,0.09598263185918243
529,-0.011620730351818431,0,0.09598263185918243
530,-0.06190062381786199,0,0.09598263185918243
531,0.009850789908180113,0,0.09598263185918243
532,0.012112174540333198,0,0.09598263185918243
533,0.01208937622977102,0,0.09598263185918243
534,0.11548801642496909,1,0.09598263185918243
535,0.08034008972513862,0,0.09598263185918243
536,-0.04199507751970444,0,0.09598263185918243
537,-0.011620730351818431,0,0.09598263185918243
538,-0.06190062381786199,0,0.09598263185918243
539,0.009850789908180113,0,0.09598263185918243
540,0.029323693920843774,0,0.09598263185918243
541,0.03871903103111363,0,0.09598263185918243
542,0.07263596267779626,0,0.09598263185918243
543,0.0788042016185786,0,0.09598263185918243
544,0.09991248002099995,1,0.09598263185918243
545,-0.005155066369855299,0,0.09598263185918243
546,-0.07146468488392765,0,0.09598263185918243
547,-0.05493515501570828,0,0.09598263185918243
548,-0.04199507751970444,0,0.09598263185918243
549,-0.011620730351818431,0,0.09598263185918243
550,-0.06190062381786199,0,0.09598263185918243
551,0.009850789908180113,0,0.09598263185918243
552,0.08267717296768728,0,0.09598263185918243
553,0.01103874159992968,0,0.09598263185918243
554,0.04518325756029784,0,0.09598263185918243
555,0.013548467831967836,0,0.09598263185918243
556,-0.04199507751970444,0,0.09598263185918243
557,-0.011620730351818431,0,0.09598263185918243
558,-0.06190062381786199,0,0.09598263185918243
559,0.009850789908180113,0,0.09598263185918243
560,-0.04199507751970444,0,0.09598263185918243
561,-0.011620730351818431,0,0.09598263185918243
562,-0.06190062381786199,0,0.09598263185918243
563,0.009850789908180113,0,0.09598263185918243
564,-0.04199507751970444,0,0.09598263185918243
565,-0.011620730351818431,0,0.09598263185918243
566,-0.06190062381786199,0,0.09598263185918243
567,0.009850789908180113,0,0.09598263185918243
568,0.10202187688230169,1,0.09598263185918243
569,-0.0047506598386687915,0,0.09598263185918243
570,-0.07050823441256093,0,0.09598263185918243
571,-0.05908115057440477,0,0.09598263185918243
572,-0.04199507751970444,0,0.09598263185918243
573,-0.011620730351818431,0,0.09598263185918243
574,-0.06190062381786199,0,0.09598263185918243
575,0.009850789908180113,0,0.09598263185918243
576,-0.04199507751970444,0,0.09598263185918243
577,-0.011620730351818431,0,0.09598263185918243
578,-0.06190062381786199,0,0.09598263185918243
579,0.009850789908180113,0,0.09598263185918243
580,-0.04199507751970444,0,0.09598263185918243
581,-0.011620730351818431,0,0.09598263185918243
582,-0.06190062381786199,0,0.09598263185918243
583,0.009850789908180113,0,0.09598263185918243
584,-0.04199507751970444,0,0.09598263185918243
585,-0.011620730351818431,0,0.09598263185918243
586,-0.06190062381786199,0,0.09598263185918243
587,0.009850789908180113,0,0.09598263185918243
588,-0.04199507751970444,0,0.09598263185918243
589,-0.011620730351818431,0,0.09598263185918243
590,-0.06190062381786199,0,0.09598263185918243
591,0.009850789908180113,0,0.09598263185918243
592,0.09158641665348377,0,0.09598263185918243
593,0.00015215462844786476,0,0.09598263185918243
594,-0.07050823441256093,0,0.09598263185918243
595,-0.05967738639758402,0,0.09598263185918243
596,-0.04199507751970444,0,0.09598263185918243
597,-0.011620730351818431,0,0.09598263185918243
598,-0.06190062381786199,0,0.09598263185918243
599,0.009850789908180113,0,0.09598263185918243
600,0.09637409526702534,1,0.09598263185918243
601,0.008747720495701605,0,0.09598263185918243
602,-0.02005005113481323,0,0.09598263185918243
603,-0.02693608450116891,0,0.09598263185918243
604,-0.04199507751970444,0,0.09598263185918243
605,-0.011620730351818431,0,0.09598263185918243
606,-0.06190062381786199,0,0.09598263185918243
607,0.009850789908180113,0,0.09598263185918243
608,-0.04199507751970444,0,0.09598263185918243
609,-0.011620730351818431,0,0.09598263185918243
610,-0.06190062381786199,0,0.09598263185918243
611,0.009850789908180113,0,0.09598263185918243
612,-0.04199507751970444,0,0.09598263185918243
613,-0.011620730351818431,0,0.09598263185918243
614,-0.06190062381786199,0,0.09598263185918243
615,0.009850789908180113,0,0.09598263185918243
616,-0.04199507751970444,0,0.09598263185918243
617,-0.011620730351818431,0,0.09598263185918243
618,-0.06190062381786199,0,0.09598263185918243
