window_index,anomaly_score,is_anomaly,threshold_used
156,0.01483270907050338,0,0.09812814107868578
157,0.02820325769130172,0,0.09812814107868578
158,0.01483270907050338,0,0.09812814107868578
159,0.02820325769130172,0,0.09812814107868578
160,0.08063329210458958,0,0.09812814107868578
161,0.06937458347402992,0,0.09812814107868578
162,0.01483270907050338,0,0.09812814107868578
163,0.02820325769130172,0,0.09812814107868578
164,0.07550175993840513,0,0.09812814107868578
165,0.06171170780451374,0,0.09812814107868578
166,0.01483270907050338,0,0.09812814107868578
167,0.02820325769130172,0,0.09812814107868578
168,0.07433481480249038,0,0.09812814107868578
169,0.06197167438979112,0,0.09812814107868578
170,0.01483270907050338,0,0.09812814107868578
171,0.02820325769130172,0,0.09812814107868578
172,0.08200195208709793,0,0.09812814107868578
173,0.0670372623213118,0,0.09812814107868578
174,0.08293540065123128,0,0.09812814107868578
175,0.06324544307594393,0,0.09812814107868578
176,0.08935364534974577,0,0.09812814107868578
177,0.0552789137098999,0,0.09812814107868578
178,0.12707714722140695,1,0.09812814107868578
179,0.12301112526193003,1,0.09812814107868578
180,0.07353849282510427,0,0.09812814107868578
181,0.06840502064627707,0,0.09812814107868578
182,0.09554741146238699,0,0.09812814107868578
183,0.085485557024644,0,0.09812814107868578
184,0.10949820192899773,1,0.09812814107868578
185,0.104446319582438,1,0.09812814107868578
186,0.01483270907050338,0,0.09812814107868578
187,0.02820325769130172,0,0.09812814107868578
188,0.09901821814957301,1,0.09812814107868578
189,0.10304310493974989,1,0.09812814107868578
190,0.01483270907050338,0,0.09812814107868578
191,0.02820325769130172,0,0.09812814107868578
192,0.0609570495627173,0,0.09812814107868578
193,0.05209590586356394,0,0.09812814107868578
194,0.0714596738540868,0,0.09812814107868578
195,0.06637494884897832,0,0.09812814107868578
196,0.08835628955965491,0,0.09812814107868578
197,0.07098920628390504,0,0.09812814107868578
198,0.01483270907050338,0,0.09812814107868578
199,0.02820325769130172,0,0.09812814107868578
200,0.01483270907050338,0,0.09812814107868578
201,0.02820325769130172,0,0.09812814107868578
202,0.08386031108722913,0,0.09812814107868578
203,0.06860748192571708,0,0.09812814107868578
204,0.10618181733618304,1,0.09812814107868578
205,0.08712585494018055,0,0.09812814107868578
206,0.06249422563492235,0,0.09812814107868578
207,0.07194833511018728,0,0.09812814107868578
208,0.01483270907050338,0,0.09812814107868578
209,0.02820325769130172,0,0.09812814107868578
210,0.07931790529327576,0,0.09812814107868578
211,0.08509692367259758,0,0.09812814107868578
212,0.08910274126673512,0,0.09812814107868578
213,0.06194851841149418,0,0.09812814107868578
214,0.11561729888177086,1,0.09812814107868578
215,0.11281864141677067,1,0.09812814107868578
216,0.0873492818432452,0,0.09812814107868578
217,0.06472427931413571,0,0.09812814107868578
218,0.01483270907050338,0,0.09812814107868578
219,0.02820325769130172,0,0.09812814107868578
220,0.0826229951971138,0,0.09812814107868578
221,0.07279294503476141,0,0.09812814107868578
222,0.07641755827983399,0,0.09812814107868578
223,0.06449131956869103,0,0.09812814107868578
224,0.08136353000827745,0,0.09812814107868578
225,0.07332327554033291,0,0.09812814107868578
226,0.08185478755574438,0,0.09812814107868578
227,0.06378547061890572,0,0.09812814107868578
228,0.12347096762097687,1,0.09812814107868578
229,0.11373516611540058,1,0.09812814107868578
230,0.07908460731705247,0,0.09812814107868578
231,0.06782515218221952,0,0.09812814107868578
232,0.07276451733732736,0,0.09812814107868578
233,0.06311721713450769,0,0.09812814107868578
234,0.01483270907050338,0,0.09812814107868578
235,0.02820325769130172,0,0.09812814107868578
236,0.10084540658990193,1,0.09812814107868578
237,0.07059133552390784,0,0.09812814107868578
238,0.06901764491243678,0,0.09812814107868578
239,0.06299003033350836,0,0.09812814107868578
240,0.08321400703374193,0,0.09812814107868578
241,0.07222656628555746,0,0.09812814107868578
242,0.10465578484570703,1,0.09812814107868578
243,0.09541618511807737,0,0.09812814107868578
244,0.07095661580737811,0,0.09812814107868578
245,0.07962518731317647,0,0.09812814107868578
246,0.07047314052663023,0,0.09812814107868578
247,0.06365548514591657,0,0.09812814107868578
248,0.01483270907050338,0,0.09812814107868578
249,0.02820325769130172,0,0.09812814107868578
250,0.01483270907050338,0,0.09812814107868578
251,0.02820325769130172,0,0.09812814107868578
252,0.11916742924659096,1,0.09812814107868578
253,0.10688532314040489,1,0.09812814107868578
254,0.11225695625489152,1,0.09812814107868578
255,0.09979412118850262,1,0.09812814107868578
256,0.01483270907050338,0,0.09812814107868578
257,0.02820325769130172,0,0.09812814107868578
258,0.01483270907050338,0,0.09812814107868578
259,0.02820325769130172,0,0.09812814107868578
260,0.01483270907050338,0,0.09812814107868578
261,0.02820325769130172,0,0.09812814107868578
262,0.01483270907050338,0,0.09812814107868578
263,0.02820325769130172,0,0.09812814107868578
264,0.01483270907050338,0,0.09812814107868578
265,0.02820325769130172,0,0.09812814107868578
266,0.07846914129106564,0,0.09812814107868578
267,0.06457037895311402,0,0.09812814107868578
268,0.01483270907050338,0,0.09812814107868578
269,0.02820325769130172,0,0.09812814107868578
270,0.01483270907050338,0,0.09812814107868578
271,0.02820325769130172,0,0.09812814107868578
272,0.01483270907050338,0,0.09812814107868578
273,0.02820325769130172,0,0.09812814107868578
274,0.11004043845856071,1,0.09812814107868578
275,0.08495690757926044,0,0.09812814107868578
276,0.01483270907050338,0,0.09812814107868578
277,0.02820325769130172,0,0.09812814107868578
278,0.09067061960392975,0,0.09812814107868578
279,0.07217330359216223,0,0.09812814107868578
280,0.11838670268530171,1,0.09812814107868578
281,0.11173371688207501,1,0.09812814107868578
282,0.01483270907050338,0,0.09812814107868578
283,0.02820325769130172,0,0.09812814107868578
284,0.01483270907050338,0,0.09812814107868578
285,0.02820325769130172,0,0.09812814107868578
286,0.01483270907050338,0,0.09812814107868578
287,0.02820325769130172,0,0.09812814107868578
288,0.01483270907050338,0,0.09812814107868578
289,0.02820325769130172,0,0.09812814107868578
290,0.01483270907050338,0,0.09812814107868578
291,0.02820325769130172,0,0.09812814107868578
292,0.01483270907050338,0,0.09812814107868578
293,0.02820325769130172,0,0.09812814107868578
294,0.01483270907050338,0,0.09812814107868578
295,0.02820325769130172,0,0.09812814107868578
296,0.01483270907050338,0,0.09812814107868578
297,0.02820325769130172,0,0.09812814107868578
298,0.01483270907050338,0,0.09812814107868578
299,0.02820325769130172,0,0.09812814107868578
300,0.01483270907050338,0,0.09812814107868578
301,0.02820325769130172,0,0.09812814107868578
302,0.08464742756231436,0,0.09812814107868578
303,0.08455874527281015,0,0.09812814107868578
304,0.09215484378024275,0,0.09812814107868578
305,0.07259243978004859,0,0.09812814107868578
306,0.01483270907050338,0,0.09812814107868578
307,0.02820325769130172,0,0.09812814107868578
308,0.01483270907050338,0,0.09812814107868578
309,0.02820325769130172,0,0.09812814107868578
310,0.08870725363835053,0,0.09812814107868578
311,0.07320222674846766,0,0.09812814107868578
312,0.01483270907050338,0,0.09812814107868578
313,0.02820325769130172,0,0.09812814107868578
314,0.01483270907050338,0,0.09812814107868578
315,0.02820325769130172,0,0.09812814107868578
316,0.08554395713733831,0,0.09812814107868578
317,0.07491736893553158,0,0.09812814107868578
318,0.01483270907050338,0,0.09812814107868578
319,0.02820325769130172,0,0.09812814107868578
320,0.08120331468658892,0,0.09812814107868578
321,0.06304207812109508,0,0.09812814107868578
322,0.08065931163140316,0,0.09812814107868578
323,0.0653149864056537,0,0.09812814107868578
324,0.06644155482772696,0,0.09812814107868578
325,0.06522167216283314,0,0.09812814107868578
326,0.0749588419593018,0,0.09812814107868578
327,0.07811410209348335,0,0.09812814107868578
328,0.08758147010500017,0,0.09812814107868578
329,0.06504444078095528,0,0.09812814107868578
330,0.06441295828527205,0,0.09812814107868578
331,0.07377557805207291,0,0.09812814107868578
332,0.09037240516170686,0,0.09812814107868578
333,0.08248972705416402,0,0.09812814107868578
334,0.01483270907050338,0,0.09812814107868578
335,0.02820325769130172,0,0.09812814107868578
336,0.0832879625529157,0,0.09812814107868578
337,0.0688323853912256,0,0.09812814107868578
338,0.12061270858990192,1,0.09812814107868578
339,0.10728525215512907,1,0.09812814107868578
340,0.01483270907050338,0,0.09812814107868578
341,0.02820325769130172,0,0.09812814107868578
342,0.0714596738540868,0,0.09812814107868578
343,0.06637494884897832,0,0.09812814107868578
344,0.01483270907050338,0,0.09812814107868578
345,0.02820325769130172,0,0.09812814107868578
346,0.09404511424995299,0,0.09812814107868578
347,0.0574590779324915,0,0.09812814107868578
348,0.07300940275578416,0,0.09812814107868578
349,0.06563538398342006,0,0.09812814107868578
350,0.07047314052663023,0,0.09812814107868578
351,0.06365548514591657,0,0.09812814107868578
352,0.0857689036022049,0,0.09812814107868578
353,0.08189495967325877,0,0.09812814107868578
354,0.07982604282923467,0,0.09812814107868578
355,0.06694592362475782,0,0.09812814107868578
356,0.01483270907050338,0,0.09812814107868578
357,0.02820325769130172,0,0.09812814107868578
358,0.0574158878079164,0,0.09812814107868578
359,0.06180203015891994,0,0.09812814107868578
360,0.01483270907050338,0,0.09812814107868578
361,0.02820325769130172,0,0.09812814107868578
362,0.06764509142849218,0,0.09812814107868578
363,0.06751779548001646,0,0.09812814107868578
364,0.01483270907050338,0,0.09812814107868578
365,0.02820325769130172,0,0.09812814107868578
366,0.09019984558346505,0,0.09812814107868578
367,0.07790196230765922,0,0.09812814107868578
368,0.08337013057938047,0,0.09812814107868578
369,0.06799928896793572,0,0.09812814107868578
370,0.01483270907050338,0,0.09812814107868578
371,0.02820325769130172,0,0.09812814107868578
372,0.01483270907050338,0,0.09812814107868578
373,0.02820325769130172,0,0.09812814107868578
374,0.0800794032445209,0,0.09812814107868578
375,0.0732368587824832,0,0.09812814107868578
376,0.07738410898438886,0,0.09812814107868578
377,0.07812008250967939,0,0.09812814107868578
378,0.11459902039145897,1,0.09812814107868578
379,0.10363989612056768,1,0.09812814107868578
380,0.09900759981274099,1,0.09812814107868578
381,0.08001550852047878,0,0.09812814107868578
382,0.0912721909968841,0,0.09812814107868578
383,0.08150860123182524,0,0.09812814107868578
384,0.07851793862657319,0,0.09812814107868578
385,0.06329656958475072,0,0.09812814107868578
386,0.01483270907050338,0,0.09812814107868578
387,0.02820325769130172,0,0.09812814107868578
388,0.07546656195862478,0,0.09812814107868578
389,0.07548157784611997,0,0.09812814107868578
390,0.07460374828363792,0,0.09812814107868578
391,0.08029923851697751,0,0.09812814107868578
392,0.01483270907050338,0,0.09812814107868578
393,0.02820325769130172,0,0.09812814107868578
394,0.01483270907050338,0,0.09812814107868578
395,0.02820325769130172,0,0.09812814107868578
396,0.01483270907050338,0,0.09812814107868578
397,0.02820325769130172,0,0.09812814107868578
398,0.12702947185935975,1,0.09812814107868578
399,0.12783558555372643,1,0.09812814107868578
400,0.01483270907050338,0,0.09812814107868578
401,0.02820325769130172,0,0.09812814107868578
402,0.09122032397261004,0,0.09812814107868578
403,0.06001805384552017,0,0.09812814107868578
404,0.01483270907050338,0,0.09812814107868578
405,0.02820325769130172,0,0.09812814107868578
406,0.07043724989302169,0,0.09812814107868578
407,0.06947094208002658,0,0.09812814107868578
408,0.08772623135625035,0,0.09812814107868578
409,0.058957299780709405,0,0.09812814107868578
410,0.07903444303605034,0,0.09812814107868578
411,0.07090229282906535,0,0.09812814107868578
412,0.01483270907050338,0,0.09812814107868578
413,0.02820325769130172,0,0.09812814107868578
414,0.08698789222059988,0,0.09812814107868578
415,0.07280876924161739,0,0.09812814107868578
416,0.07916411762634734,0,0.09812814107868578
417,0.06930914724957604,0,0.09812814107868578
418,0.1189556867893975,1,0.09812814107868578
419,0.10986141681200745,1,0.09812814107868578
420,0.08019458238259025,0,0.09812814107868578
421,0.06198057859292938,0,0.09812814107868578
422,0.01483270907050338,0,0.09812814107868578
423,0.02820325769130172,0,0.09812814107868578
424,0.01483270907050338,0,0.09812814107868578
425,0.02820325769130172,0,0.09812814107868578
426,0.01483270907050338,0,0.09812814107868578
427,0.02820325769130172,0,0.09812814107868578
428,0.058045812823349974,0,0.09812814107868578
429,0.0589951593130299,0,0.09812814107868578
430,0.01483270907050338,0,0.09812814107868578
431,0.02820325769130172,0,0.09812814107868578
432,0.10361509784732537,1,0.09812814107868578
433,0.10670729525341416,1,0.09812814107868578
434,0.09480320461109992,0,0.09812814107868578
435,0.10404509373419779,1,0.09812814107868578
436,0.09041742803458552,0,0.09812814107868578
437,0.06396859872362781,0,0.09812814107868578
438,0.07924539096024352,0,0.09812814107868578
439,0.06947673335687155,0,0.09812814107868578
440,0.01483270907050338,0,0.09812814107868578
441,0.02820325769130172,0,0.09812814107868578
442,0.01483270907050338,0,0.09812814107868578
443,0.02820325769130172,0,0.09812814107868578
444,0.01483270907050338,0,0.09812814107868578
445,0.02820325769130172,0,0.09812814107868578
446,0.08834141661435746,0,0.09812814107868578
447,0.07462423880854052,0,0.09812814107868578
448,0.01483270907050338,0,0.09812814107868578
449,0.02820325769130172,0,0.09812814107868578
450,0.08403200138323075,0,0.09812814107868578
451,0.07289923933190601,0,0.09812814107868578
452,0.01483270907050338,0,0.09812814107868578
453,0.02820325769130172,0,0.09812814107868578
454,0.09547927167629822,0,0.09812814107868578
455,0.08797959508665809,0,0.09812814107868578
456,0.01483270907050338,0,0.09812814107868578
457,0.02820325769130172,0,0.09812814107868578
458,0.01483270907050338,0,0.09812814107868578
459,0.02820325769130172,0,0.09812814107868578
460,0.11531358155718796,1,0.09812814107868578
461,0.10450041947540989,1,0.09812814107868578
462,0.01483270907050338,0,0.09812814107868578
463,0.02820325769130172,0,0.09812814107868578
464,0.01483270907050338,0,0.09812814107868578
465,0.02820325769130172,0,0.09812814107868578
466,0.07036032074877663,0,0.09812814107868578
467,0.06288527236213581,0,0.09812814107868578
468,0.07786974246565759,0,0.09812814107868578
469,0.0735628493010324,0,0.09812814107868578
470,0.09559491602848702,0,0.09812814107868578
471,0.09760666816400265,0,0.09812814107868578
472,0.07628796647629454,0,0.09812814107868578
473,0.0759830713235391,0,0.09812814107868578
474,0.06476275888317073,0,0.09812814107868578
475,0.057159587756699604,0,0.09812814107868578
476,0.07564870523459821,0,0.09812814107868578
477,0.0825272240425271,0,0.09812814107868578
478,0.08032591124394028,0,0.09812814107868578
479,0.07191980167548595,0,0.09812814107868578
480,0.01483270907050338,0,0.09812814107868578
481,0.02820325769130172,0,0.09812814107868578
482,0.09371255281703028,0,0.09812814107868578
483,0.07178303829402666,0,0.09812814107868578
484,0.08929567685956441,0,0.09812814107868578
485,0.11130696544362473,1,0.09812814107868578
486,0.08733834066743706,0,0.09812814107868578
487,0.06096607526389186,0,0.09812814107868578
488,0.08152592706370954,0,0.09812814107868578
489,0.06446936935091463,0,0.09812814107868578
490,0.109098738786236,1,0.09812814107868578
491,0.11563890770390695,1,0.09812814107868578
492,0.08864333768660271,0,0.09812814107868578
493,0.06944797153037241,0,0.09812814107868578
494,0.01483270907050338,0,0.09812814107868578
495,0.02820325769130172,0,0.09812814107868578
496,0.08842587515929345,0,0.09812814107868578
497,0.06491652579439455,0,0.09812814107868578
498,0.09495265856469903,0,0.09812814107868578
499,0.11015291229196877,1,0.09812814107868578
500,0.0874615977752291,0,0.09812814107868578
501,0.07699063919380511,0,0.09812814107868578
502,0.11960486656640545,1,0.09812814107868578
503,0.10198927528050772,1,0.09812814107868578
504,0.08772623135625035,0,0.09812814107868578
505,0.058957299780709405,0,0.09812814107868578
506,0.01483270907050338,0,0.09812814107868578
507,0.02820325769130172,0,0.09812814107868578
508,0.10099924334728128,1,0.09812814107868578
509,0.08465184889635835,0,0.09812814107868578
510,0.08725634167548568,0,0.09812814107868578
511,0.06298093752646083,0,0.09812814107868578
512,0.01483270907050338,0,0.09812814107868578
513,0.02820325769130172,0,0.09812814107868578
514,0.01483270907050338,0,0.09812814107868578
515,0.02820325769130172,0,0.09812814107868578
516,0.0853441346929199,0,0.09812814107868578
517,0.06489246907036095,0,0.09812814107868578
518,0.09061400467322789,0,0.09812814107868578
519,0.060739221422116074,0,0.09812814107868578
520,0.01483270907050338,0,0.09812814107868578
521,0.02820325769130172,0,0.09812814107868578
522,0.01483270907050338,0,0.09812814107868578
523,0.02820325769130172,0,0.09812814107868578
524,0.0713132496569494,0,0.09812814107868578
525,0.07185342730447153,0,0.09812814107868578
526,0.10708786633629253,1,0.09812814107868578
527,0.10619397160832034,1,0.09812814107868578
528,0.0688615133021051,0,0.09812814107868578
529,0.06534606102339946,0,0.09812814107868578
530,0.01483270907050338,0,0.09812814107868578
531,0.02820325769130172,0,0.09812814107868578
532,0.01483270907050338,0,0.09812814107868578
533,0.02820325769130172,0,0.09812814107868578
534,0.08293540065123128,0,0.09812814107868578
535,0.06324544307594393,0,0.09812814107868578
536,0.07880601407763366,0,0.09812814107868578
537,0.07624695120889657,0,0.09812814107868578
538,0.09112790254771053,0,0.09812814107868578
539,0.0663457521649995,0,0.09812814107868578
540,0.10116684036262735,1,0.09812814107868578
541,0.10950896182868775,1,0.09812814107868578
542,0.01483270907050338,0,0.09812814107868578
543,0.02820325769130172,0,0.09812814107868578
544,0.11232201496150307,1,0.09812814107868578
545,0.08993522536521459,0,0.09812814107868578
546,0.08437349174799347,0,0.09812814107868578
547,0.06060580479226707,0,0.09812814107868578
548,0.01483270907050338,0,0.09812814107868578
549,0.02820325769130172,0,0.09812814107868578
550,0.01483270907050338,0,0.09812814107868578
551,0.02820325769130172,0,0.09812814107868578
552,0.09199982621489611,0,0.09812814107868578
553,0.07819484652008102,0,0.09812814107868578
554,0.08529255386095302,0,0.09812814107868578
555,0.06616190406299038,0,0.09812814107868578
556,0.01483270907050338,0,0.09812814107868578
557,0.02820325769130172,0,0.09812814107868578
558,0.0879563539990097,0,0.09812814107868578
559,0.06840955100861068,0,0.09812814107868578
560,0.01483270907050338,0,0.09812814107868578
561,0.02820325769130172,0,0.09812814107868578
562,0.01483270907050338,0,0.09812814107868578
563,0.02820325769130172,0,0.09812814107868578
564,0.09161484551979227,0,0.09812814107868578
565,0.07397544034907177,0,0.09812814107868578
566,0.10329949265600791,1,0.09812814107868578
567,0.09798077246154369,0,0.09812814107868578
568,0.08235614654033119,0,0.09812814107868578
569,0.05460648612367036,0,0.09812814107868578
570,0.08255150947638656,0,0.09812814107868578
571,0.05047081531980813,0,0.09812814107868578
572,0.01483270907050338,0,0.09812814107868578
573,0.02820325769130172,0,0.09812814107868578
574,0.08154154606624653,0,0.09812814107868578
575,0.07511685780368982,0,0.09812814107868578
576,0.01483270907050338,0,0.09812814107868578
577,0.02820325769130172,0,0.09812814107868578
578,0.01483270907050338,0,0.09812814107868578
579,0.02820325769130172,0,0.09812814107868578
580,0.01483270907050338,0,0.09812814107868578
581,0.02820325769130172,0,0.09812814107868578
582,0.01483270907050338,0,0.09812814107868578
583,0.02820325769130172,0,0.09812814107868578
584,0.08313191695473299,0,0.09812814107868578
585,0.08223011225997201,0,0.09812814107868578
586,0.08287159470559091,0,0.09812814107868578
587,0.0570606216986721,0,0.09812814107868578
588,0.07813311736793349,0,0.09812814107868578
589,0.06333328859618437,0,0.09812814107868578
590,0.01483270907050338,0,0.09812814107868578
591,0.02820325769130172,0,0.09812814107868578
592,0.08585126202735416,0,0.09812814107868578
593,0.06208512997135607,0,0.09812814107868578
594,0.01483270907050338,0,0.09812814107868578
595,0.02820325769130172,0,0.09812814107868578
596,0.01483270907050338,0,0.09812814107868578
597,0.02820325769130172,0,0.09812814107868578
598,0.01483270907050338,0,0.09812814107868578
599,0.02820325769130172,0,0.09812814107868578
600,0.01483270907050338,0,0.09812814107868578
601,0.02820325769130172,0,0.09812814107868578
602,0.01483270907050338,0,0.09812814107868578
603,0.02820325769130172,0,0.09812814107868578
604,0.07715594657446678,0,0.09812814107868578
605,0.0659873404227228,0,0.09812814107868578
606,0.01483270907050338,0,0.09812814107868578
607,0.02820325769130172,0,0.09812814107868578
608,0.08095656478409141,0,0.09812814107868578
609,0.05928370110179937,0,0.09812814107868578
610,0.10752753859079145,1,0.09812814107868578
611,0.10012829957351876,1,0.09812814107868578
612,0.0870287026734603,0,0.09812814107868578
613,0.07053961678505039,0,0.09812814107868578
614,0.08186793386194446,0,0.09812814107868578
615,0.057953758892422935,0,0.09812814107868578
616,0.07131997736047424,0,0.09812814107868578
617,0.07466178888610464,0,0.09812814107868578
618,0.10483417636360048,1,0.09812814107868578
619,0.11747330060381767,1,0.09812814107868578
620,0.07898688910045015,0,0.09812814107868578
621,0.06670861826454855,0,0.09812814107868578
622,0.07944261732647939,0,0.09812814107868578
623,0.06473527972762882,0,0.09812814107868578
624,0.08630661832168263,0,0.09812814107868578
625,0.06332448256331447,0,0.09812814107868578
626,0.01483270907050338,0,0.09812814107868578
627,0.02820325769130172,0,0.09812814107868578
628,0.08479969037632495,0,0.09812814107868578
629,0.07438839992949098,0,0.09812814107868578
630,0.07080019613178601,0,0.09812814107868578
631,0.06763948710936385,0,0.09812814107868578
632,0.0894448501210966,0,0.09812814107868578
633,0.07695315675256398,0,0.09812814107868578
